Fecha,Servicio,Instalacion,Usos
"2014-01-01","Préstamos bibliotecas","Adultos","18411"
"2014-01-01","Préstamos bibliotecas","Infantiles","6612"
"2014-01-01","Reserva de instalaciones","Antigua Pescadería","34"
"2014-01-01","Reserva de instalaciones","Casa Consistorial","16"
"2014-01-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","8"
"2014-01-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","201"
"2014-01-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4004"
"2014-01-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","8"
"2014-01-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3388"
"2014-01-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3824"
"2014-01-01","Reserva de instalaciones","Edificio Pelayo","2"
"2014-01-01","Reserva de instalaciones","Pabellón de Deportes La Arena","227"
"2014-01-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","442"
"2014-01-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","58"
"2014-01-01","Reserva de instalaciones","Pabellón de La Tejerona","590"
"2014-01-01","Reserva de instalaciones","Palacio de Deportes","386"
"2014-01-01","Reserva de instalaciones","Piscina Municipal El Coto","4330"
"2014-01-01","Reserva de instalaciones","Piscina Municipal El Llano","4860"
"2014-01-01","Reserva de instalaciones","Piscina Municipal La Camocha","1281"
"2014-01-01","Transporte","Tarjeta Ciudadana","962170"
"2014-01-01","Transporte","Tarjeta Transporte","181352"
"2014-02-01","010","Cursos","37"
"2014-02-01","010","Cursos Munipales","17"
"2014-02-01","010","Informacion Personal","151"
"2014-02-01","010","Instalaciones Deportivas","40"
"2014-02-01","010","Renovacion Cursos","24"
"2014-02-01","Aseos públicos","Avda Carlos Marx","528"
"2014-02-01","Aseos públicos","Avda del Llano","690"
"2014-02-01","Aseos públicos","C/ Puerto el Pontón","106"
"2014-02-01","Aseos públicos","Cerro Santa Catalina","133"
"2014-02-01","Aseos públicos","Donato Argüelles","1575"
"2014-02-01","Aseos públicos","El Rinconín","693"
"2014-02-01","Aseos públicos","Jardines de la Reina","1660"
"2014-02-01","Aseos públicos","Molinón-Piles","643"
"2014-02-01","Aseos públicos","Parque de las Palmeras","117"
"2014-02-01","Aseos públicos","Parque del Cabo San Lorenzo","196"
"2014-02-01","Aseos públicos","Paseo de Begoña","1464"
"2014-02-01","Aseos públicos","Paseo del Muro, Escalera 11","2636"
"2014-02-01","Aseos públicos","Paseo del Muro, escalera 3","1966"
"2014-02-01","Aseos públicos","Paseo del Muro, tostadero","2474"
"2014-02-01","Aseos públicos","Playa de Poniente","1739"
"2014-02-01","Aseos públicos","Playa del Arbeyal","697"
"2014-02-01","Aseos públicos","Plaza Cataluña","131"
"2014-02-01","Aseos públicos","Plaza San Miguel","739"
"2014-02-01","Cimadevilla Centro Control","Campo Valdés","215"
"2014-02-01","Cimadevilla Centro Control","Fermín García Bernardo","209"
"2014-02-01","Cimadevilla con Tarjeta","Campo Valdés","1725"
"2014-02-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1700"
"2014-02-01","Cimadevilla Taxi","Campo Valdés","160"
"2014-02-01","Cimadevilla Taxi","Fermín García Bernardo","242"
"2014-02-01","Gijón Bici","Gijón Bici","1920"
"2014-02-01","GijónBici","Horas Uso","1422"
"2014-02-01","GijónBici","Usuarios","681"
"2014-02-01","GijónBici","Viajes","1920"
"2014-02-01","Inscripciones","Cursos","8758"
"2014-02-01","Mediatecas","Adultos","10515"
"2014-02-01","Mediatecas","Infantiles","145"
"2014-02-01","Préstamos bibliotecas","Adultos","16036"
"2014-02-01","Préstamos bibliotecas","Infantiles","5976"
"2014-02-01","Reserva de instalaciones","Antigua Pescadería","46"
"2014-02-01","Reserva de instalaciones","Casa Consistorial","25"
"2014-02-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","27"
"2014-02-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","306"
"2014-02-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3703"
"2014-02-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","7"
"2014-02-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3296"
"2014-02-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3639"
"2014-02-01","Reserva de instalaciones","Edificio Pelayo","2"
"2014-02-01","Reserva de instalaciones","Jardín Botánico Atlántico","33"
"2014-02-01","Reserva de instalaciones","Pabellón de Deportes La Arena","251"
"2014-02-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","419"
"2014-02-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","33"
"2014-02-01","Reserva de instalaciones","Pabellón de La Tejerona","604"
"2014-02-01","Reserva de instalaciones","Palacio de Deportes","356"
"2014-02-01","Reserva de instalaciones","Piscina Municipal El Coto","4545"
"2014-02-01","Reserva de instalaciones","Piscina Municipal El Llano","4820"
"2014-02-01","Reserva de instalaciones","Piscina Municipal La Camocha","1197"
"2014-02-01","Transporte","Tarjeta Ciudadana","905797"
"2014-02-01","Transporte","Tarjeta Transporte","162526"
"2014-03-01","010","Cursos","53"
"2014-03-01","010","Cursos Munipales","39"
"2014-03-01","010","Informacion Personal","139"
"2014-03-01","010","Instalaciones Deportivas","36"
"2014-03-01","010","Renovacion Cursos","30"
"2014-03-01","Aseos públicos","Avda Carlos Marx","730"
"2014-03-01","Aseos públicos","Avda del Llano","832"
"2014-03-01","Aseos públicos","C/ Puerto el Pontón","145"
"2014-03-01","Aseos públicos","Cerro Santa Catalina","192"
"2014-03-01","Aseos públicos","Donato Argüelles","2029"
"2014-03-01","Aseos públicos","El Rinconín","1078"
"2014-03-01","Aseos públicos","Jardines de la Reina","2146"
"2014-03-01","Aseos públicos","Molinón-Piles","733"
"2014-03-01","Aseos públicos","Parque de las Palmeras","35"
"2014-03-01","Aseos públicos","Parque del Cabo San Lorenzo","368"
"2014-03-01","Aseos públicos","Paseo de Begoña","1394"
"2014-03-01","Aseos públicos","Paseo del Muro, Escalera 11","2756"
"2014-03-01","Aseos públicos","Paseo del Muro, escalera 3","2780"
"2014-03-01","Aseos públicos","Paseo del Muro, tostadero","2393"
"2014-03-01","Aseos públicos","Playa de Poniente","2041"
"2014-03-01","Aseos públicos","Playa del Arbeyal","751"
"2014-03-01","Aseos públicos","Plaza Cataluña","48"
"2014-03-01","Aseos públicos","Plaza San Miguel","838"
"2014-03-01","Cimadevilla Centro Control","Campo Valdés","181"
"2014-03-01","Cimadevilla Centro Control","Fermín García Bernardo","215"
"2014-03-01","Cimadevilla con Tarjeta","Campo Valdés","1568"
"2014-03-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2053"
"2014-03-01","Cimadevilla Taxi","Campo Valdés","221"
"2014-03-01","Cimadevilla Taxi","Fermín García Bernardo","335"
"2014-03-01","Gijón Bici","Gijón Bici","2362"
"2014-03-01","GijónBici","Horas Uso","1849"
"2014-03-01","GijónBici","Usuarios","872"
"2014-03-01","GijónBici","Viajes","2362"
"2014-03-01","Inscripciones","Cursos","6154"
"2014-03-01","Mediatecas","Adultos","11329"
"2014-03-01","Mediatecas","Infantiles","174"
"2014-03-01","Préstamos bibliotecas","Adultos","17828"
"2014-03-01","Préstamos bibliotecas","Infantiles","6919"
"2014-03-01","Reserva de instalaciones","Antigua Pescadería","32"
"2014-03-01","Reserva de instalaciones","Casa Consistorial","22"
"2014-03-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","4"
"2014-03-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","457"
"2014-03-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3636"
"2014-03-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","7"
"2014-03-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3413"
"2014-03-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3899"
"2014-03-01","Reserva de instalaciones","Edificio Pelayo","2"
"2014-03-01","Reserva de instalaciones","Jardín Botánico Atlántico","7"
"2014-03-01","Reserva de instalaciones","Pabellón de Deportes La Arena","269"
"2014-03-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","421"
"2014-03-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","56"
"2014-03-01","Reserva de instalaciones","Pabellón de La Tejerona","587"
"2014-03-01","Reserva de instalaciones","Palacio de Deportes","320"
"2014-03-01","Reserva de instalaciones","Piscina Municipal El Coto","4601"
"2014-03-01","Reserva de instalaciones","Piscina Municipal El Llano","5176"
"2014-03-01","Reserva de instalaciones","Piscina Municipal La Camocha","1049"
"2014-03-01","Transporte","Tarjeta Ciudadana","983165"
"2014-03-01","Transporte","Tarjeta Transporte","176147"
"2014-04-01","010","Cursos","27"
"2014-04-01","010","Cursos Munipales","28"
"2014-04-01","010","Informacion Personal","162"
"2014-04-01","010","Instalaciones Deportivas","33"
"2014-04-01","010","Renovacion Cursos","21"
"2014-04-01","Aseos públicos","Avda Carlos Marx","726"
"2014-04-01","Aseos públicos","Avda del Llano","956"
"2014-04-01","Aseos públicos","C/ Puerto el Pontón","166"
"2014-04-01","Aseos públicos","Cerro Santa Catalina","181"
"2014-04-01","Aseos públicos","Donato Argüelles","2306"
"2014-04-01","Aseos públicos","El Rinconín","1051"
"2014-04-01","Aseos públicos","Jardines de la Reina","1953"
"2014-04-01","Aseos públicos","Molinón-Piles","885"
"2014-04-01","Aseos públicos","Parque de las Palmeras","239"
"2014-04-01","Aseos públicos","Parque del Cabo San Lorenzo","448"
"2014-04-01","Aseos públicos","Paseo de Begoña","1422"
"2014-04-01","Aseos públicos","Paseo del Muro, Escalera 11","2749"
"2014-04-01","Aseos públicos","Paseo del Muro, escalera 3","2534"
"2014-04-01","Aseos públicos","Paseo del Muro, tostadero","2508"
"2014-04-01","Aseos públicos","Playa de Poniente","1679"
"2014-04-01","Aseos públicos","Playa del Arbeyal","808"
"2014-04-01","Aseos públicos","Plaza Cataluña","530"
"2014-04-01","Aseos públicos","Plaza San Miguel","784"
"2014-04-01","Cimadevilla Centro Control","Campo Valdés","218"
"2014-04-01","Cimadevilla Centro Control","Fermín García Bernardo","228"
"2014-04-01","Cimadevilla con Tarjeta","Campo Valdés","2032"
"2014-04-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1954"
"2014-04-01","Cimadevilla Taxi","Campo Valdés","193"
"2014-04-01","Cimadevilla Taxi","Fermín García Bernardo","274"
"2014-04-01","Gijón Bici","Gijón Bici","3468"
"2014-04-01","GijónBici","Horas Uso","2564"
"2014-04-01","GijónBici","Usuarios","1218"
"2014-04-01","GijónBici","Viajes","3468"
"2014-04-01","Inscripciones","Cursos","5951"
"2014-04-01","Mediatecas","Adultos","11259"
"2014-04-01","Mediatecas","Infantiles","264"
"2014-04-01","Préstamos bibliotecas","Adultos","19313"
"2014-04-01","Préstamos bibliotecas","Infantiles","7635"
"2014-04-01","Reserva de instalaciones","Antigua Pescadería","28"
"2014-04-01","Reserva de instalaciones","Casa Consistorial","27"
"2014-04-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","5"
"2014-04-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","440"
"2014-04-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3606"
"2014-04-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","8"
"2014-04-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3414"
"2014-04-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3676"
"2014-04-01","Reserva de instalaciones","Jardín Botánico Atlántico","201"
"2014-04-01","Reserva de instalaciones","Pabellón de Deportes La Arena","237"
"2014-04-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","322"
"2014-04-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","51"
"2014-04-01","Reserva de instalaciones","Pabellón de La Tejerona","603"
"2014-04-01","Reserva de instalaciones","Palacio de Deportes","322"
"2014-04-01","Reserva de instalaciones","Piscina Municipal El Coto","4316"
"2014-04-01","Reserva de instalaciones","Piscina Municipal El Llano","4728"
"2014-04-01","Reserva de instalaciones","Piscina Municipal La Camocha","1117"
"2014-04-01","Transporte","Tarjeta Ciudadana","954057"
"2014-04-01","Transporte","Tarjeta Transporte","174211"
"2014-05-01","010","Cursos","70"
"2014-05-01","010","Cursos Munipales","66"
"2014-05-01","010","Informacion Personal","207"
"2014-05-01","010","Instalaciones Deportivas","41"
"2014-05-01","010","Renovacion Cursos","37"
"2014-05-01","Aseos públicos","Avda Carlos Marx","714"
"2014-05-01","Aseos públicos","Avda del Llano","689"
"2014-05-01","Aseos públicos","C/ Puerto el Pontón","119"
"2014-05-01","Aseos públicos","Cerro Santa Catalina","172"
"2014-05-01","Aseos públicos","Donato Argüelles","1950"
"2014-05-01","Aseos públicos","El Rinconín","875"
"2014-05-01","Aseos públicos","Jardines de la Reina","2448"
"2014-05-01","Aseos públicos","Molinón-Piles","921"
"2014-05-01","Aseos públicos","Parque de las Palmeras","139"
"2014-05-01","Aseos públicos","Parque del Cabo San Lorenzo","460"
"2014-05-01","Aseos públicos","Paseo de Begoña","1195"
"2014-05-01","Aseos públicos","Paseo del Muro, Escalera 11","3121"
"2014-05-01","Aseos públicos","Paseo del Muro, escalera 3","2721"
"2014-05-01","Aseos públicos","Paseo del Muro, tostadero","2749"
"2014-05-01","Aseos públicos","Playa de Poniente","2040"
"2014-05-01","Aseos públicos","Playa del Arbeyal","1044"
"2014-05-01","Aseos públicos","Plaza Cataluña","702"
"2014-05-01","Aseos públicos","Plaza San Miguel","898"
"2014-05-01","Cimadevilla Centro Control","Campo Valdés","177"
"2014-05-01","Cimadevilla Centro Control","Fermín García Bernardo","128"
"2014-05-01","Cimadevilla con Tarjeta","Campo Valdés","1881"
"2014-05-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1262"
"2014-05-01","Cimadevilla Taxi","Campo Valdés","279"
"2014-05-01","Cimadevilla Taxi","Fermín García Bernardo","180"
"2014-05-01","Gijón Bici","Gijón Bici","3592"
"2014-05-01","GijónBici","Horas Uso","2421"
"2014-05-01","GijónBici","Usuarios","1124"
"2014-05-01","GijónBici","Viajes","3592"
"2014-05-01","Inscripciones","Cursos","12354"
"2014-05-01","Mediatecas","Adultos","11846"
"2014-05-01","Mediatecas","Infantiles","223"
"2014-05-01","Préstamos bibliotecas","Adultos","17884"
"2014-05-01","Préstamos bibliotecas","Infantiles","6486"
"2014-05-01","Reserva de instalaciones","Antigua Pescadería","23"
"2014-05-01","Reserva de instalaciones","Casa Consistorial","21"
"2014-05-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","13"
"2014-05-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","527"
"2014-05-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3618"
"2014-05-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","10"
"2014-05-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3496"
"2014-05-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3765"
"2014-05-01","Reserva de instalaciones","Pabellón de Deportes La Arena","242"
"2014-05-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","307"
"2014-05-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","47"
"2014-05-01","Reserva de instalaciones","Pabellón de La Tejerona","543"
"2014-05-01","Reserva de instalaciones","Palacio de Deportes","317"
"2014-05-01","Reserva de instalaciones","Piscina Municipal El Coto","4645"
"2014-05-01","Reserva de instalaciones","Piscina Municipal El Llano","5014"
"2014-05-01","Reserva de instalaciones","Piscina Municipal La Camocha","1107"
"2014-05-01","Transporte","Tarjeta Ciudadana","991912"
"2014-05-01","Transporte","Tarjeta Transporte","175146"
"2014-06-01","010","Cursos","67"
"2014-06-01","010","Cursos Munipales","60"
"2014-06-01","010","Informacion Personal","127"
"2014-06-01","010","Instalaciones Deportivas","24"
"2014-06-01","010","Renovacion Cursos","35"
"2014-06-01","Aseos públicos","Avda Carlos Marx","793"
"2014-06-01","Aseos públicos","Avda del Llano","673"
"2014-06-01","Aseos públicos","C/ Puerto el Pontón","126"
"2014-06-01","Aseos públicos","Cerro Santa Catalina","174"
"2014-06-01","Aseos públicos","Donato Argüelles","1622"
"2014-06-01","Aseos públicos","El Rinconín","1532"
"2014-06-01","Aseos públicos","Jardines de la Reina","1966"
"2014-06-01","Aseos públicos","Molinón-Piles","915"
"2014-06-01","Aseos públicos","Parque de las Palmeras","301"
"2014-06-01","Aseos públicos","Parque del Cabo San Lorenzo","542"
"2014-06-01","Aseos públicos","Paseo de Begoña","1246"
"2014-06-01","Aseos públicos","Paseo del Muro, Escalera 11","4045"
"2014-06-01","Aseos públicos","Paseo del Muro, escalera 3","3649"
"2014-06-01","Aseos públicos","Paseo del Muro, tostadero","4346"
"2014-06-01","Aseos públicos","Playa de Poniente","2656"
"2014-06-01","Aseos públicos","Playa del Arbeyal","2189"
"2014-06-01","Aseos públicos","Plaza Cataluña","799"
"2014-06-01","Aseos públicos","Plaza San Miguel","968"
"2014-06-01","Cimadevilla Centro Control","Campo Valdés","225"
"2014-06-01","Cimadevilla Centro Control","Fermín García Bernardo","233"
"2014-06-01","Cimadevilla con Tarjeta","Campo Valdés","2101"
"2014-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1624"
"2014-06-01","Cimadevilla Taxi","Campo Valdés","222"
"2014-06-01","Cimadevilla Taxi","Fermín García Bernardo","262"
"2014-06-01","Gijón Bici","Gijón Bici","4872"
"2014-06-01","GijónBici","Horas Uso","4180"
"2014-06-01","GijónBici","Usuarios","1376"
"2014-06-01","GijónBici","Viajes","4872"
"2014-06-01","Inscripciones","Cursos","6764"
"2014-06-01","Mediatecas","Adultos","10215"
"2014-06-01","Mediatecas","Infantiles","218"
"2014-06-01","Préstamos bibliotecas","Adultos","16124"
"2014-06-01","Préstamos bibliotecas","Infantiles","5877"
"2014-06-01","Reserva de instalaciones","Antigua Pescadería","17"
"2014-06-01","Reserva de instalaciones","Casa Consistorial","23"
"2014-06-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","9"
"2014-06-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","618"
"2014-06-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3072"
"2014-06-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","23"
"2014-06-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2916"
"2014-06-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","2946"
"2014-06-01","Reserva de instalaciones","Hotel Madrid","5"
"2014-06-01","Reserva de instalaciones","Jardín Botánico Atlántico","124"
"2014-06-01","Reserva de instalaciones","Pabellón de Deportes La Arena","222"
"2014-06-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","162"
"2014-06-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","31"
"2014-06-01","Reserva de instalaciones","Pabellón de La Tejerona","444"
"2014-06-01","Reserva de instalaciones","Palacio de Deportes","260"
"2014-06-01","Reserva de instalaciones","Piscina Municipal El Coto","3800"
"2014-06-01","Reserva de instalaciones","Piscina Municipal El Llano","4236"
"2014-06-01","Reserva de instalaciones","Piscina Municipal La Camocha","1021"
"2014-06-01","Transporte","Tarjeta Ciudadana","920751"
"2014-06-01","Transporte","Tarjeta Transporte","167376"
"2014-07-01","010","Cursos","69"
"2014-07-01","010","Cursos Munipales","18"
"2014-07-01","010","Informacion Personal","182"
"2014-07-01","010","Instalaciones Deportivas","19"
"2014-07-01","010","Renovacion Cursos","15"
"2014-07-01","Aseos públicos","Avda Carlos Marx","817"
"2014-07-01","Aseos públicos","Avda del Llano","1022"
"2014-07-01","Aseos públicos","C/ Puerto el Pontón","135"
"2014-07-01","Aseos públicos","Cerro Santa Catalina","271"
"2014-07-01","Aseos públicos","Donato Argüelles","1434"
"2014-07-01","Aseos públicos","El Rinconín","2122"
"2014-07-01","Aseos públicos","Jardines de la Reina","2927"
"2014-07-01","Aseos públicos","Molinón-Piles","1276"
"2014-07-01","Aseos públicos","Parque de las Palmeras","215"
"2014-07-01","Aseos públicos","Parque del Cabo San Lorenzo","705"
"2014-07-01","Aseos públicos","Paseo de Begoña","1630"
"2014-07-01","Aseos públicos","Paseo del Muro, Escalera 11","4875"
"2014-07-01","Aseos públicos","Paseo del Muro, escalera 3","3693"
"2014-07-01","Aseos públicos","Paseo del Muro, tostadero","4549"
"2014-07-01","Aseos públicos","Playa de Poniente","4179"
"2014-07-01","Aseos públicos","Playa del Arbeyal","1940"
"2014-07-01","Aseos públicos","Plaza Cataluña","1043"
"2014-07-01","Aseos públicos","Plaza San Miguel","1396"
"2014-07-01","Cimadevilla Centro Control","Campo Valdés","218"
"2014-07-01","Cimadevilla Centro Control","Fermín García Bernardo","274"
"2014-07-01","Cimadevilla con Tarjeta","Campo Valdés","2004"
"2014-07-01","Cimadevilla con Tarjeta","Fermín García Bernardo","304"
"2014-07-01","Cimadevilla Taxi","Campo Valdés","255"
"2014-07-01","Cimadevilla Taxi","Fermín García Bernardo","1807"
"2014-07-01","Gijón Bici","Gijón Bici","5036"
"2014-07-01","GijónBici","Horas Uso","3124"
"2014-07-01","GijónBici","Usuarios","1379"
"2014-07-01","GijónBici","Viajes","5036"
"2014-07-01","Inscripciones","Cursos","1171"
"2014-07-01","Mediatecas","Adultos","10955"
"2014-07-01","Mediatecas","Infantiles","234"
"2014-07-01","Préstamos bibliotecas","Adultos","16078"
"2014-07-01","Préstamos bibliotecas","Infantiles","5761"
"2014-07-01","Reserva de instalaciones","Antigua Pescadería","15"
"2014-07-01","Reserva de instalaciones","Casa Consistorial","16"
"2014-07-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","947"
"2014-07-01","Reserva de instalaciones","Complejo Deportivo La Calzada","5438"
"2014-07-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","79"
"2014-07-01","Reserva de instalaciones","Hotel Madrid","7"
"2014-07-01","Reserva de instalaciones","Jardín Botánico Atlántico","1489"
"2014-07-01","Reserva de instalaciones","Palacio de Deportes","606"
"2014-07-01","Reserva de instalaciones","Piscina Municipal El Llano","6406"
"2014-07-01","Transporte","Tarjeta Ciudadana","958413"
"2014-07-01","Transporte","Tarjeta Transporte","192707"
"2014-08-01","010","Cursos","39"
"2014-08-01","010","Cursos Munipales","24"
"2014-08-01","010","Informacion Personal","159"
"2014-08-01","010","Instalaciones Deportivas","27"
"2014-08-01","010","Renovacion Cursos","16"
"2014-08-01","Aseos públicos","Avda Carlos Marx","396"
"2014-08-01","Aseos públicos","Avda del Llano","831"
"2014-08-01","Aseos públicos","C/ Puerto el Pontón","178"
"2014-08-01","Aseos públicos","Cerro Santa Catalina","234"
"2014-08-01","Aseos públicos","Donato Argüelles","1364"
"2014-08-01","Aseos públicos","El Rinconín","2310"
"2014-08-01","Aseos públicos","Jardines de la Reina","2866"
"2014-08-01","Aseos públicos","Molinón-Piles","1315"
"2014-08-01","Aseos públicos","Parque de las Palmeras","157"
"2014-08-01","Aseos públicos","Parque del Cabo San Lorenzo","722"
"2014-08-01","Aseos públicos","Paseo de Begoña","1359"
"2014-08-01","Aseos públicos","Paseo del Muro, Escalera 11","4325"
"2014-08-01","Aseos públicos","Paseo del Muro, escalera 3","3328"
"2014-08-01","Aseos públicos","Paseo del Muro, tostadero","3009"
"2014-08-01","Aseos públicos","Playa de Poniente","2745"
"2014-08-01","Aseos públicos","Playa del Arbeyal","1538"
"2014-08-01","Aseos públicos","Plaza Cataluña","576"
"2014-08-01","Aseos públicos","Plaza San Miguel","1155"
"2014-08-01","Cimadevilla Centro Control","Campo Valdés","177"
"2014-08-01","Cimadevilla Centro Control","Fermín García Bernardo","157"
"2014-08-01","Cimadevilla con Tarjeta","Campo Valdés","1402"
"2014-08-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1029"
"2014-08-01","Cimadevilla Taxi","Campo Valdés","512"
"2014-08-01","Cimadevilla Taxi","Fermín García Bernardo","257"
"2014-08-01","Gijón Bici","Gijón Bici","6006"
"2014-08-01","GijónBici","Horas Uso","4064"
"2014-08-01","GijónBici","Usuarios","1650"
"2014-08-01","GijónBici","Viajes","6006"
"2014-08-01","Inscripciones","Cursos","425"
"2014-08-01","Mediatecas","Adultos","10027"
"2014-08-01","Mediatecas","Infantiles","210"
"2014-08-01","Préstamos bibliotecas","Adultos","14818"
"2014-08-01","Préstamos bibliotecas","Infantiles","5064"
"2014-08-01","Reserva de instalaciones","Antigua Pescadería","2"
"2014-08-01","Reserva de instalaciones","Casa Consistorial","16"
"2014-08-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","832"
"2014-08-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4294"
"2014-08-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","29"
"2014-08-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4330"
"2014-08-01","Reserva de instalaciones","Edificio Pelayo","2"
"2014-08-01","Reserva de instalaciones","Hotel Madrid","1"
"2014-08-01","Reserva de instalaciones","Jardín Botánico Atlántico","1046"
"2014-08-01","Reserva de instalaciones","Pabellón de La Tejerona","126"
"2014-08-01","Reserva de instalaciones","Palacio de Deportes","452"
"2014-08-01","Transporte","Tarjeta Ciudadana","910151"
"2014-08-01","Transporte","Tarjeta Transporte","190344"
"2014-09-01","010","Cursos","126"
"2014-09-01","010","Cursos Munipales","81"
"2014-09-01","010","Informacion Personal","207"
"2014-09-01","010","Instalaciones Deportivas","34"
"2014-09-01","010","Renovacion Cursos","35"
