Fecha,Servicio,Instalacion,Usos
"2005-05-02","Cimadevilla Centro Control","Fermín García Bernardo","10"
"2005-05-02","Cimadevilla con Tarjeta","Campo Valdés","60"
"2005-05-02","Cimadevilla con Tarjeta","Fermín García Bernardo","114"
"2005-05-02","Cimadevilla Taxi","Campo Valdés","10"
"2005-05-02","Cimadevilla Taxi","Fermín García Bernardo","32"
"2005-05-03","Cimadevilla Centro Control","Campo Valdés","16"
"2005-05-03","Cimadevilla Centro Control","Fermín García Bernardo","9"
"2005-05-03","Cimadevilla con Tarjeta","Campo Valdés","83"
"2005-05-03","Cimadevilla con Tarjeta","Fermín García Bernardo","116"
"2005-05-03","Cimadevilla Taxi","Campo Valdés","7"
"2005-05-03","Cimadevilla Taxi","Fermín García Bernardo","27"
"2005-05-04","Cimadevilla Centro Control","Campo Valdés","17"
"2005-05-04","Cimadevilla Centro Control","Fermín García Bernardo","10"
"2005-05-04","Cimadevilla con Tarjeta","Campo Valdés","79"
"2005-05-04","Cimadevilla con Tarjeta","Fermín García Bernardo","108"
"2005-05-04","Cimadevilla Taxi","Campo Valdés","6"
"2005-05-04","Cimadevilla Taxi","Fermín García Bernardo","25"
"2005-05-05","Cimadevilla Centro Control","Campo Valdés","21"
"2005-05-05","Cimadevilla Centro Control","Fermín García Bernardo","11"
"2005-05-05","Cimadevilla con Tarjeta","Campo Valdés","73"
"2005-05-05","Cimadevilla con Tarjeta","Fermín García Bernardo","113"
"2005-05-05","Cimadevilla Taxi","Campo Valdés","6"
"2005-05-05","Cimadevilla Taxi","Fermín García Bernardo","22"
"2005-05-06","Cimadevilla Centro Control","Campo Valdés","21"
"2005-05-06","Cimadevilla Centro Control","Fermín García Bernardo","16"
"2005-05-06","Cimadevilla con Tarjeta","Campo Valdés","103"
"2005-05-06","Cimadevilla con Tarjeta","Fermín García Bernardo","95"
"2005-05-06","Cimadevilla Taxi","Campo Valdés","11"
"2005-05-06","Cimadevilla Taxi","Fermín García Bernardo","20"
"2005-05-07","Cimadevilla Centro Control","Campo Valdés","8"
"2005-05-07","Cimadevilla Centro Control","Fermín García Bernardo","22"
"2005-05-07","Cimadevilla con Tarjeta","Campo Valdés","80"
"2005-05-07","Cimadevilla con Tarjeta","Fermín García Bernardo","126"
"2005-05-07","Cimadevilla Taxi","Campo Valdés","9"
"2005-05-07","Cimadevilla Taxi","Fermín García Bernardo","33"
"2005-05-08","Cimadevilla Centro Control","Fermín García Bernardo","7"
"2005-05-08","Cimadevilla con Tarjeta","Campo Valdés","20"
"2005-05-08","Cimadevilla con Tarjeta","Fermín García Bernardo","42"
"2005-05-08","Cimadevilla Taxi","Campo Valdés","11"
"2005-05-08","Cimadevilla Taxi","Fermín García Bernardo","20"
"2005-05-09","Cimadevilla Centro Control","Campo Valdés","1"
"2005-05-09","Cimadevilla Centro Control","Fermín García Bernardo","4"
"2005-05-09","Cimadevilla con Tarjeta","Campo Valdés","62"
"2005-05-09","Cimadevilla con Tarjeta","Fermín García Bernardo","93"
"2005-05-09","Cimadevilla Taxi","Campo Valdés","5"
"2005-05-09","Cimadevilla Taxi","Fermín García Bernardo","10"
"2005-05-10","Cimadevilla Centro Control","Campo Valdés","15"
"2005-05-10","Cimadevilla Centro Control","Fermín García Bernardo","11"
"2005-05-10","Cimadevilla con Tarjeta","Campo Valdés","82"
"2005-05-10","Cimadevilla con Tarjeta","Fermín García Bernardo","110"
"2005-05-10","Cimadevilla Taxi","Campo Valdés","5"
"2005-05-10","Cimadevilla Taxi","Fermín García Bernardo","19"
"2005-05-11","Cimadevilla Centro Control","Campo Valdés","13"
"2005-05-11","Cimadevilla Centro Control","Fermín García Bernardo","12"
"2005-05-11","Cimadevilla con Tarjeta","Campo Valdés","89"
"2005-05-11","Cimadevilla con Tarjeta","Fermín García Bernardo","127"
"2005-05-11","Cimadevilla Taxi","Campo Valdés","6"
"2005-05-11","Cimadevilla Taxi","Fermín García Bernardo","28"
"2005-05-12","Cimadevilla Centro Control","Campo Valdés","12"
"2005-05-12","Cimadevilla Centro Control","Fermín García Bernardo","16"
"2005-05-12","Cimadevilla con Tarjeta","Campo Valdés","75"
"2005-05-12","Cimadevilla con Tarjeta","Fermín García Bernardo","127"
"2005-05-12","Cimadevilla Taxi","Campo Valdés","11"
"2005-05-12","Cimadevilla Taxi","Fermín García Bernardo","23"
"2005-05-13","Cimadevilla Centro Control","Campo Valdés","12"
"2005-05-13","Cimadevilla Centro Control","Fermín García Bernardo","16"
"2005-05-13","Cimadevilla con Tarjeta","Campo Valdés","88"
"2005-05-13","Cimadevilla con Tarjeta","Fermín García Bernardo","98"
"2005-05-13","Cimadevilla Taxi","Campo Valdés","16"
"2005-05-13","Cimadevilla Taxi","Fermín García Bernardo","23"
"2005-05-14","Cimadevilla Centro Control","Campo Valdés","16"
"2005-05-14","Cimadevilla Centro Control","Fermín García Bernardo","11"
"2005-05-14","Cimadevilla con Tarjeta","Campo Valdés","103"
"2005-05-14","Cimadevilla con Tarjeta","Fermín García Bernardo","109"
"2005-05-14","Cimadevilla Taxi","Campo Valdés","26"
"2005-05-14","Cimadevilla Taxi","Fermín García Bernardo","39"
"2005-05-15","Cimadevilla Centro Control","Campo Valdés","8"
"2005-05-15","Cimadevilla Centro Control","Fermín García Bernardo","6"
"2005-05-15","Cimadevilla con Tarjeta","Campo Valdés","60"
"2005-05-15","Cimadevilla con Tarjeta","Fermín García Bernardo","109"
"2005-05-15","Cimadevilla Taxi","Campo Valdés","26"
"2005-05-15","Cimadevilla Taxi","Fermín García Bernardo","41"
"2005-05-16","Cimadevilla Centro Control","Campo Valdés","8"
"2005-05-16","Cimadevilla Centro Control","Fermín García Bernardo","10"
"2005-05-16","Cimadevilla con Tarjeta","Campo Valdés","73"
"2005-05-16","Cimadevilla con Tarjeta","Fermín García Bernardo","108"
"2005-05-16","Cimadevilla Taxi","Campo Valdés","1"
"2005-05-16","Cimadevilla Taxi","Fermín García Bernardo","24"
"2005-05-17","Cimadevilla Centro Control","Campo Valdés","17"
"2005-05-17","Cimadevilla Centro Control","Fermín García Bernardo","10"
"2005-05-17","Cimadevilla con Tarjeta","Campo Valdés","77"
"2005-05-17","Cimadevilla con Tarjeta","Fermín García Bernardo","123"
"2005-05-17","Cimadevilla Taxi","Campo Valdés","12"
"2005-05-17","Cimadevilla Taxi","Fermín García Bernardo","26"
"2005-05-18","Cimadevilla Centro Control","Campo Valdés","18"
"2005-05-18","Cimadevilla Centro Control","Fermín García Bernardo","11"
"2005-05-18","Cimadevilla con Tarjeta","Campo Valdés","66"
"2005-05-18","Cimadevilla con Tarjeta","Fermín García Bernardo","97"
"2005-05-18","Cimadevilla Taxi","Campo Valdés","7"
"2005-05-18","Cimadevilla Taxi","Fermín García Bernardo","17"
"2005-05-19","Cimadevilla Centro Control","Campo Valdés","13"
"2005-05-19","Cimadevilla Centro Control","Fermín García Bernardo","12"
"2005-05-19","Cimadevilla con Tarjeta","Campo Valdés","90"
"2005-05-19","Cimadevilla con Tarjeta","Fermín García Bernardo","118"
"2005-05-19","Cimadevilla Taxi","Campo Valdés","12"
"2005-05-19","Cimadevilla Taxi","Fermín García Bernardo","23"
"2005-05-20","Cimadevilla Centro Control","Campo Valdés","22"
"2005-05-20","Cimadevilla Centro Control","Fermín García Bernardo","14"
"2005-05-20","Cimadevilla con Tarjeta","Campo Valdés","79"
"2005-05-20","Cimadevilla con Tarjeta","Fermín García Bernardo","89"
"2005-05-20","Cimadevilla Taxi","Campo Valdés","16"
"2005-05-20","Cimadevilla Taxi","Fermín García Bernardo","12"
"2005-05-21","Cimadevilla Centro Control","Campo Valdés","21"
"2005-05-21","Cimadevilla Centro Control","Fermín García Bernardo","21"
"2005-05-21","Cimadevilla con Tarjeta","Campo Valdés","90"
"2005-05-21","Cimadevilla con Tarjeta","Fermín García Bernardo","112"
"2005-05-21","Cimadevilla Taxi","Campo Valdés","21"
"2005-05-21","Cimadevilla Taxi","Fermín García Bernardo","36"
"2005-05-22","Cimadevilla Centro Control","Campo Valdés","13"
"2005-05-22","Cimadevilla Centro Control","Fermín García Bernardo","13"
"2005-05-22","Cimadevilla con Tarjeta","Campo Valdés","115"
"2005-05-22","Cimadevilla con Tarjeta","Fermín García Bernardo","92"
"2005-05-22","Cimadevilla Taxi","Campo Valdés","42"
"2005-05-22","Cimadevilla Taxi","Fermín García Bernardo","32"
"2005-05-23","Cimadevilla Centro Control","Campo Valdés","10"
"2005-05-23","Cimadevilla Centro Control","Fermín García Bernardo","4"
"2005-05-23","Cimadevilla con Tarjeta","Campo Valdés","78"
"2005-05-23","Cimadevilla con Tarjeta","Fermín García Bernardo","72"
"2005-05-23","Cimadevilla Taxi","Campo Valdés","6"
"2005-05-23","Cimadevilla Taxi","Fermín García Bernardo","11"
"2005-05-24","Cimadevilla Centro Control","Campo Valdés","15"
"2005-05-24","Cimadevilla Centro Control","Fermín García Bernardo","10"
"2005-05-24","Cimadevilla con Tarjeta","Campo Valdés","69"
"2005-05-24","Cimadevilla con Tarjeta","Fermín García Bernardo","102"
"2005-05-24","Cimadevilla Taxi","Campo Valdés","8"
"2005-05-24","Cimadevilla Taxi","Fermín García Bernardo","27"
"2005-05-25","Cimadevilla Centro Control","Campo Valdés","10"
"2005-05-25","Cimadevilla Centro Control","Fermín García Bernardo","10"
"2005-05-25","Cimadevilla con Tarjeta","Campo Valdés","35"
"2005-05-25","Cimadevilla con Tarjeta","Fermín García Bernardo","106"
"2005-05-25","Cimadevilla Taxi","Campo Valdés","4"
"2005-05-25","Cimadevilla Taxi","Fermín García Bernardo","15"
"2005-05-26","Cimadevilla Centro Control","Campo Valdés","20"
"2005-05-26","Cimadevilla Centro Control","Fermín García Bernardo","12"
"2005-05-26","Cimadevilla con Tarjeta","Campo Valdés","80"
"2005-05-26","Cimadevilla con Tarjeta","Fermín García Bernardo","118"
"2005-05-26","Cimadevilla Taxi","Campo Valdés","6"
"2005-05-26","Cimadevilla Taxi","Fermín García Bernardo","18"
"2005-05-27","Cimadevilla Centro Control","Campo Valdés","12"
"2005-05-27","Cimadevilla Centro Control","Fermín García Bernardo","15"
"2005-05-27","Cimadevilla con Tarjeta","Campo Valdés","83"
"2005-05-27","Cimadevilla con Tarjeta","Fermín García Bernardo","118"
"2005-05-27","Cimadevilla Taxi","Campo Valdés","11"
"2005-05-27","Cimadevilla Taxi","Fermín García Bernardo","23"
"2005-05-28","Cimadevilla Centro Control","Campo Valdés","33"
"2005-05-28","Cimadevilla Centro Control","Fermín García Bernardo","21"
"2005-05-28","Cimadevilla con Tarjeta","Campo Valdés","108"
"2005-05-28","Cimadevilla con Tarjeta","Fermín García Bernardo","116"
"2005-05-28","Cimadevilla Taxi","Campo Valdés","42"
"2005-05-28","Cimadevilla Taxi","Fermín García Bernardo","35"
"2005-05-29","Cimadevilla Centro Control","Campo Valdés","22"
"2005-05-29","Cimadevilla Centro Control","Fermín García Bernardo","24"
"2005-05-29","Cimadevilla con Tarjeta","Campo Valdés","112"
"2005-05-29","Cimadevilla con Tarjeta","Fermín García Bernardo","112"
"2005-05-29","Cimadevilla Taxi","Campo Valdés","37"
"2005-05-29","Cimadevilla Taxi","Fermín García Bernardo","34"
"2005-05-30","Cimadevilla Centro Control","Campo Valdés","19"
"2005-05-30","Cimadevilla Centro Control","Fermín García Bernardo","20"
"2005-05-30","Cimadevilla con Tarjeta","Campo Valdés","100"
"2005-05-30","Cimadevilla con Tarjeta","Fermín García Bernardo","127"
"2005-05-30","Cimadevilla Taxi","Campo Valdés","7"
"2005-05-30","Cimadevilla Taxi","Fermín García Bernardo","25"
"2005-05-31","Cimadevilla Centro Control","Campo Valdés","17"
"2005-05-31","Cimadevilla Centro Control","Fermín García Bernardo","12"
"2005-05-31","Cimadevilla con Tarjeta","Campo Valdés","74"
"2005-05-31","Cimadevilla con Tarjeta","Fermín García Bernardo","115"
"2005-05-31","Cimadevilla Taxi","Campo Valdés","5"
"2005-05-31","Cimadevilla Taxi","Fermín García Bernardo","21"
"2005-06-01","Cimadevilla Centro Control","Campo Valdés","17"
"2005-06-01","Cimadevilla Centro Control","Fermín García Bernardo","15"
"2005-06-01","Cimadevilla con Tarjeta","Campo Valdés","84"
"2005-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","108"
"2005-06-01","Cimadevilla Taxi","Campo Valdés","3"
"2005-06-01","Cimadevilla Taxi","Fermín García Bernardo","13"
"2005-06-01","Gijón Bici","Gijón Bici","4434"
"2005-06-01","Mediatecas","Adultos","9817"
"2005-06-01","Mediatecas","Infantiles","857"
"2005-06-01","ORA","ORA","14200"
"2005-06-01","Piscinas","Piscina Coto Control","4891"
"2005-06-01","Piscinas","Piscina La Calzada Control","3816"
"2005-06-01","Piscinas","Piscina Llano Control","6146"
"2005-06-01","Piscinas","Piscina Moreda Control","3843"
"2005-06-01","Piscinas","Piscina Panchano Control","2191"
"2005-06-01","Piscinas","Piscina Pumarin Control","4465"
"2005-06-01","Préstamos bibliotecas","Adultos","15809"
"2005-06-01","Préstamos bibliotecas","Infantiles","3622"
"2005-06-01","Transporte","Tarjeta Turística","69"
"2005-06-01","Transporte","TC-Tarifa Empleado","2749"
"2005-06-01","Transporte","TC-Tarifa Empleado Emtusa","471"
"2005-06-01","Transporte","TC-Tarifa Familiar Emtusa","8712"
"2005-06-01","Transporte","TC-Tarifa Gratuita","19248"
"2005-06-01","Transporte","TC-Tarifa IES","2521"
"2005-06-01","Transporte","TC-Tarifa JOP","1173"
"2005-06-01","Transporte","TC-Tarifa Mayores de 65","134581"
"2005-06-01","Transporte","TC-Tarifa Menores de 26","178834"
"2005-06-01","Transporte","TC-Tarifa Normal","233441"
"2005-06-01","Transporte","TC-Tarifa Reducida","27268"
"2005-06-01","Transporte","TT-Tarifa Normal","404623"
"2005-06-02","Cimadevilla Centro Control","Campo Valdés","22"
"2005-06-02","Cimadevilla Centro Control","Fermín García Bernardo","4"
"2005-06-02","Cimadevilla con Tarjeta","Campo Valdés","75"
"2005-06-02","Cimadevilla con Tarjeta","Fermín García Bernardo","107"
"2005-06-02","Cimadevilla Taxi","Campo Valdés","9"
"2005-06-02","Cimadevilla Taxi","Fermín García Bernardo","22"
"2005-06-03","Cimadevilla Centro Control","Campo Valdés","10"
"2005-06-03","Cimadevilla Centro Control","Fermín García Bernardo","14"
"2005-06-03","Cimadevilla con Tarjeta","Campo Valdés","21"
"2005-06-03","Cimadevilla con Tarjeta","Fermín García Bernardo","105"
"2005-06-03","Cimadevilla Taxi","Campo Valdés","7"
"2005-06-03","Cimadevilla Taxi","Fermín García Bernardo","30"
"2005-06-04","Cimadevilla Centro Control","Fermín García Bernardo","20"
"2005-06-04","Cimadevilla con Tarjeta","Fermín García Bernardo","114"
"2005-06-04","Cimadevilla Taxi","Fermín García Bernardo","32"
"2005-06-05","Cimadevilla Centro Control","Fermín García Bernardo","13"
"2005-06-05","Cimadevilla con Tarjeta","Fermín García Bernardo","137"
"2005-06-05","Cimadevilla Taxi","Fermín García Bernardo","36"
"2005-06-06","Cimadevilla Centro Control","Campo Valdés","12"
"2005-06-06","Cimadevilla Centro Control","Fermín García Bernardo","13"
"2005-06-06","Cimadevilla con Tarjeta","Campo Valdés","97"
"2005-06-06","Cimadevilla con Tarjeta","Fermín García Bernardo","102"
"2005-06-06","Cimadevilla Taxi","Campo Valdés","7"
"2005-06-06","Cimadevilla Taxi","Fermín García Bernardo","18"
"2005-06-07","Cimadevilla Centro Control","Campo Valdés","21"
"2005-06-07","Cimadevilla Centro Control","Fermín García Bernardo","8"
"2005-06-07","Cimadevilla con Tarjeta","Campo Valdés","79"
"2005-06-07","Cimadevilla con Tarjeta","Fermín García Bernardo","124"
"2005-06-07","Cimadevilla Taxi","Campo Valdés","6"
"2005-06-07","Cimadevilla Taxi","Fermín García Bernardo","16"
"2005-06-08","Cimadevilla Centro Control","Campo Valdés","19"
"2005-06-08","Cimadevilla Centro Control","Fermín García Bernardo","9"
"2005-06-08","Cimadevilla con Tarjeta","Campo Valdés","92"
"2005-06-08","Cimadevilla con Tarjeta","Fermín García Bernardo","115"
"2005-06-08","Cimadevilla Taxi","Campo Valdés","7"
"2005-06-08","Cimadevilla Taxi","Fermín García Bernardo","20"
"2005-06-09","Cimadevilla Centro Control","Campo Valdés","26"
"2005-06-09","Cimadevilla Centro Control","Fermín García Bernardo","16"
"2005-06-09","Cimadevilla con Tarjeta","Campo Valdés","80"
"2005-06-09","Cimadevilla con Tarjeta","Fermín García Bernardo","129"
"2005-06-09","Cimadevilla Taxi","Campo Valdés","8"
"2005-06-09","Cimadevilla Taxi","Fermín García Bernardo","25"
"2005-06-10","Cimadevilla Centro Control","Campo Valdés","20"
"2005-06-10","Cimadevilla Centro Control","Fermín García Bernardo","14"
"2005-06-10","Cimadevilla con Tarjeta","Campo Valdés","89"
"2005-06-10","Cimadevilla con Tarjeta","Fermín García Bernardo","140"
"2005-06-10","Cimadevilla Taxi","Campo Valdés","18"
"2005-06-10","Cimadevilla Taxi","Fermín García Bernardo","32"
"2005-06-11","Cimadevilla Centro Control","Campo Valdés","10"
"2005-06-11","Cimadevilla Centro Control","Fermín García Bernardo","10"
"2005-06-11","Cimadevilla con Tarjeta","Campo Valdés","118"
"2005-06-11","Cimadevilla con Tarjeta","Fermín García Bernardo","124"
"2005-06-11","Cimadevilla Taxi","Campo Valdés","25"
"2005-06-11","Cimadevilla Taxi","Fermín García Bernardo","41"
