Fecha,Servicio,Instalacion,Usos
"2013-05-01","010","Renovacion Cursos","18"
"2013-05-01","Aseos públicos","Avda Carlos Marx","808"
"2013-05-01","Aseos públicos","Avda del Llano","859"
"2013-05-01","Aseos públicos","C/ Puerto el Pontón","128"
"2013-05-01","Aseos públicos","Cerro Santa Catalina","195"
"2013-05-01","Aseos públicos","Donato Argüelles","1539"
"2013-05-01","Aseos públicos","El Rinconín","1099"
"2013-05-01","Aseos públicos","Jardines de la Reina","2002"
"2013-05-01","Aseos públicos","Molinón-Piles","913"
"2013-05-01","Aseos públicos","Parque de las Palmeras","190"
"2013-05-01","Aseos públicos","Parque del Cabo San Lorenzo","71"
"2013-05-01","Aseos públicos","Paseo de Begoña","1824"
"2013-05-01","Aseos públicos","Paseo del Muro, Escalera 11","2822"
"2013-05-01","Aseos públicos","Paseo del Muro, escalera 3","2870"
"2013-05-01","Aseos públicos","Paseo del Muro, tostadero","3125"
"2013-05-01","Aseos públicos","Playa de Poniente","2008"
"2013-05-01","Aseos públicos","Playa del Arbeyal","501"
"2013-05-01","Aseos públicos","Plaza Cataluña","682"
"2013-05-01","Aseos públicos","Plaza San Miguel","846"
"2013-05-01","Cimadevilla Centro Control","Campo Valdés","234"
"2013-05-01","Cimadevilla Centro Control","Fermín García Bernardo","313"
"2013-05-01","Cimadevilla con Tarjeta","Campo Valdés","2349"
"2013-05-01","Cimadevilla con Tarjeta","Fermín García Bernardo","227"
"2013-05-01","Cimadevilla Taxi","Campo Valdés","261"
"2013-05-01","Cimadevilla Taxi","Fermín García Bernardo","1984"
"2013-05-01","Gijón Bici","Gijón Bici","4221"
"2013-05-01","GijónBici","Horas Uso","3509"
"2013-05-01","GijónBici","Usuarios","1361"
"2013-05-01","GijónBici","Viajes","4221"
"2013-05-01","Inscripciones","Cursos","4184"
"2013-05-01","Mediatecas","Adultos","13411"
"2013-05-01","Mediatecas","Infantiles","256"
"2013-05-01","Préstamos bibliotecas","Adultos","21976"
"2013-05-01","Préstamos bibliotecas","Infantiles","6978"
"2013-05-01","Reserva de instalaciones","Antigua Pescadería","21"
"2013-05-01","Reserva de instalaciones","Casa Consistorial","24"
"2013-05-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","14"
"2013-05-01","Reserva de instalaciones","Centro de Medicina Deportiva","2"
"2013-05-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","539"
"2013-05-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4270"
"2013-05-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","7"
"2013-05-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3587"
"2013-05-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4482"
"2013-05-01","Reserva de instalaciones","Pabellón de Deportes La Arena","236"
"2013-05-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","461"
"2013-05-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","56"
"2013-05-01","Reserva de instalaciones","Pabellón de La Tejerona","724"
"2013-05-01","Reserva de instalaciones","Palacio de Deportes","338"
"2013-05-01","Reserva de instalaciones","Piscina Municipal El Coto","4538"
"2013-05-01","Reserva de instalaciones","Piscina Municipal El Llano","4673"
"2013-05-01","Reserva de instalaciones","Piscina Municipal La Camocha","1247"
"2013-05-01","Transporte","Tarjeta Ciudadana","978626"
"2013-05-01","Transporte","Tarjeta Transporte","193000"
"2013-06-01","010","Cursos","55"
"2013-06-01","010","Cursos Munipales","43"
"2013-06-01","010","Informacion Personal","172"
"2013-06-01","010","Instalaciones Deportivas","26"
"2013-06-01","010","Renovacion Cursos","19"
"2013-06-01","Aseos públicos","Avda Carlos Marx","825"
"2013-06-01","Aseos públicos","Avda del Llano","705"
"2013-06-01","Aseos públicos","C/ Puerto el Pontón","136"
"2013-06-01","Aseos públicos","Cerro Santa Catalina","182"
"2013-06-01","Aseos públicos","Donato Argüelles","1534"
"2013-06-01","Aseos públicos","El Rinconín","1175"
"2013-06-01","Aseos públicos","Jardines de la Reina","2814"
"2013-06-01","Aseos públicos","Molinón-Piles","1229"
"2013-06-01","Aseos públicos","Parque de las Palmeras","152"
"2013-06-01","Aseos públicos","Parque del Cabo San Lorenzo","357"
"2013-06-01","Aseos públicos","Paseo de Begoña","1319"
"2013-06-01","Aseos públicos","Paseo del Muro, Escalera 11","3038"
"2013-06-01","Aseos públicos","Paseo del Muro, escalera 3","2709"
"2013-06-01","Aseos públicos","Paseo del Muro, tostadero","2830"
"2013-06-01","Aseos públicos","Playa de Poniente","2465"
"2013-06-01","Aseos públicos","Playa del Arbeyal","1308"
"2013-06-01","Aseos públicos","Plaza Cataluña","818"
"2013-06-01","Aseos públicos","Plaza San Miguel","973"
"2013-06-01","Cimadevilla Centro Control","Campo Valdés","234"
"2013-06-01","Cimadevilla Centro Control","Fermín García Bernardo","1716"
"2013-06-01","Cimadevilla con Tarjeta","Campo Valdés","2199"
"2013-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","292"
"2013-06-01","Cimadevilla Taxi","Campo Valdés","317"
"2013-06-01","Cimadevilla Taxi","Fermín García Bernardo","313"
"2013-06-01","Gijón Bici","Gijón Bici","4718"
"2013-06-01","GijónBici","Horas Uso","3425"
"2013-06-01","GijónBici","Usuarios","1603"
"2013-06-01","GijónBici","Viajes","4718"
"2013-06-01","Inscripciones","Cursos","2111"
"2013-06-01","Mediatecas","Adultos","12111"
"2013-06-01","Mediatecas","Infantiles","241"
"2013-06-01","Préstamos bibliotecas","Adultos","18768"
"2013-06-01","Préstamos bibliotecas","Infantiles","6035"
"2013-06-01","Reserva de instalaciones","Antigua Pescadería","28"
"2013-06-01","Reserva de instalaciones","Casa Consistorial","25"
"2013-06-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","5"
"2013-06-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","659"
"2013-06-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3729"
"2013-06-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","10"
"2013-06-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3047"
"2013-06-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3692"
"2013-06-01","Reserva de instalaciones","Jardín Botánico Atlántico","445"
"2013-06-01","Reserva de instalaciones","Pabellón de Deportes La Arena","168"
"2013-06-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","257"
"2013-06-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","81"
"2013-06-01","Reserva de instalaciones","Pabellón de La Tejerona","597"
"2013-06-01","Reserva de instalaciones","Palacio de Deportes","311"
"2013-06-01","Reserva de instalaciones","Piscina Municipal El Coto","3953"
"2013-06-01","Reserva de instalaciones","Piscina Municipal El Llano","4295"
"2013-06-01","Reserva de instalaciones","Piscina Municipal La Camocha","1127"
"2013-06-01","Transporte","Tarjeta Ciudadana","892832"
"2013-06-01","Transporte","Tarjeta Transporte","178367"
"2013-07-01","010","Cursos","64"
"2013-07-01","010","Cursos Munipales","38"
"2013-07-01","010","Informacion Personal","188"
"2013-07-01","010","Instalaciones Deportivas","29"
"2013-07-01","010","Renovacion Cursos","22"
"2013-07-01","Aseos públicos","Avda Carlos Marx","983"
"2013-07-01","Aseos públicos","Avda del Llano","801"
"2013-07-01","Aseos públicos","C/ Puerto el Pontón","542"
"2013-07-01","Aseos públicos","Cerro Santa Catalina","310"
"2013-07-01","Aseos públicos","Donato Argüelles","1827"
"2013-07-01","Aseos públicos","El Rinconín","2396"
"2013-07-01","Aseos públicos","Jardines de la Reina","1151"
"2013-07-01","Aseos públicos","Molinón-Piles","1108"
"2013-07-01","Aseos públicos","Parque de las Palmeras","116"
"2013-07-01","Aseos públicos","Parque del Cabo San Lorenzo","377"
"2013-07-01","Aseos públicos","Paseo de Begoña","1922"
"2013-07-01","Aseos públicos","Paseo del Muro, Escalera 11","4787"
"2013-07-01","Aseos públicos","Paseo del Muro, escalera 3","4356"
"2013-07-01","Aseos públicos","Paseo del Muro, tostadero","4172"
"2013-07-01","Aseos públicos","Playa de Poniente","4136"
"2013-07-01","Aseos públicos","Playa del Arbeyal","2506"
"2013-07-01","Aseos públicos","Plaza Cataluña","1012"
"2013-07-01","Aseos públicos","Plaza San Miguel","1417"
"2013-07-01","Cimadevilla Centro Control","Campo Valdés","239"
"2013-07-01","Cimadevilla Centro Control","Fermín García Bernardo","258"
"2013-07-01","Cimadevilla con Tarjeta","Campo Valdés","2456"
"2013-07-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1824"
"2013-07-01","Cimadevilla Taxi","Campo Valdés","253"
"2013-07-01","Cimadevilla Taxi","Fermín García Bernardo","454"
"2013-07-01","Gijón Bici","Gijón Bici","5658"
"2013-07-01","GijónBici","Horas Uso","3953"
"2013-07-01","GijónBici","Usuarios","1715"
"2013-07-01","GijónBici","Viajes","5658"
"2013-07-01","Inscripciones","Cursos","561"
"2013-07-01","Mediatecas","Adultos","12670"
"2013-07-01","Mediatecas","Infantiles","209"
"2013-07-01","Préstamos bibliotecas","Adultos","16890"
"2013-07-01","Préstamos bibliotecas","Infantiles","4846"
"2013-07-01","Reserva de instalaciones","Antigua Pescadería","27"
"2013-07-01","Reserva de instalaciones","Casa Consistorial","21"
"2013-07-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","1055"
"2013-07-01","Reserva de instalaciones","Complejo Deportivo La Calzada","5691"
"2013-07-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","2"
"2013-07-01","Reserva de instalaciones","Edificio Pelayo","1"
"2013-07-01","Reserva de instalaciones","Jardín Botánico Atlántico","1851"
"2013-07-01","Reserva de instalaciones","Palacio de Deportes","638"
"2013-07-01","Reserva de instalaciones","Piscina Municipal El Llano","6205"
"2013-07-01","Transporte","Tarjeta Ciudadana","931092"
"2013-07-01","Transporte","Tarjeta Transporte","205629"
"2013-08-01","010","Cursos","30"
"2013-08-01","010","Cursos Munipales","21"
"2013-08-01","010","Informacion Personal","144"
"2013-08-01","010","Instalaciones Deportivas","18"
"2013-08-01","010","Renovacion Cursos","14"
"2013-08-01","Aseos públicos","Avda Carlos Marx","412"
"2013-08-01","Aseos públicos","Avda del Llano","737"
"2013-08-01","Aseos públicos","C/ Puerto el Pontón","160"
"2013-08-01","Aseos públicos","Cerro Santa Catalina","429"
"2013-08-01","Aseos públicos","Donato Argüelles","1751"
"2013-08-01","Aseos públicos","El Rinconín","2155"
"2013-08-01","Aseos públicos","Jardines de la Reina","2341"
"2013-08-01","Aseos públicos","Molinón-Piles","1208"
"2013-08-01","Aseos públicos","Parque de las Palmeras","35"
"2013-08-01","Aseos públicos","Parque del Cabo San Lorenzo","459"
"2013-08-01","Aseos públicos","Paseo de Begoña","1250"
"2013-08-01","Aseos públicos","Paseo del Muro, Escalera 11","4576"
"2013-08-01","Aseos públicos","Paseo del Muro, escalera 3","3499"
"2013-08-01","Aseos públicos","Paseo del Muro, tostadero","4232"
"2013-08-01","Aseos públicos","Playa de Poniente","3836"
"2013-08-01","Aseos públicos","Playa del Arbeyal","2358"
"2013-08-01","Aseos públicos","Plaza Cataluña","793"
"2013-08-01","Aseos públicos","Plaza San Miguel","1279"
"2013-08-01","Cimadevilla Centro Control","Campo Valdés","115"
"2013-08-01","Cimadevilla Centro Control","Fermín García Bernardo","270"
"2013-08-01","Cimadevilla con Tarjeta","Campo Valdés","975"
"2013-08-01","Cimadevilla con Tarjeta","Fermín García Bernardo","828"
"2013-08-01","Cimadevilla Taxi","Campo Valdés","140"
"2013-08-01","Cimadevilla Taxi","Fermín García Bernardo","444"
"2013-08-01","Gijón Bici","Gijón Bici","5662"
"2013-08-01","GijónBici","Horas Uso","4199"
"2013-08-01","GijónBici","Usuarios","1779"
"2013-08-01","GijónBici","Viajes","5662"
"2013-08-01","Inscripciones","Cursos","265"
"2013-08-01","Mediatecas","Adultos","12401"
"2013-08-01","Mediatecas","Infantiles","325"
"2013-08-01","Préstamos bibliotecas","Adultos","16069"
"2013-08-01","Préstamos bibliotecas","Infantiles","4192"
"2013-08-01","Reserva de instalaciones","Antigua Pescadería","1"
"2013-08-01","Reserva de instalaciones","Casa Consistorial","7"
"2013-08-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","950"
"2013-08-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4303"
"2013-08-01","Reserva de instalaciones","Jardín Botánico Atlántico","1072"
"2013-08-01","Reserva de instalaciones","Pabellón de La Tejerona","97"
"2013-08-01","Reserva de instalaciones","Palacio de Deportes","454"
"2013-08-01","Reserva de instalaciones","Piscina Municipal El Coto","4400"
"2013-08-01","Reserva de instalaciones","Piscina Municipal La Camocha","2"
"2013-08-01","Transporte","Tarjeta Ciudadana","893939"
"2013-08-01","Transporte","Tarjeta Transporte","208633"
"2013-09-01","010","Cursos","116"
"2013-09-01","010","Cursos Munipales","75"
"2013-09-01","010","Informacion Personal","164"
"2013-09-01","010","Instalaciones Deportivas","45"
"2013-09-01","010","Renovacion Cursos","31"
"2013-09-01","Aseos públicos","Avda Carlos Marx","597"
"2013-09-01","Aseos públicos","Avda del Llano","502"
"2013-09-01","Aseos públicos","C/ Puerto el Pontón","118"
"2013-09-01","Aseos públicos","Cerro Santa Catalina","622"
"2013-09-01","Aseos públicos","Donato Argüelles","1773"
"2013-09-01","Aseos públicos","El Rinconín","1466"
"2013-09-01","Aseos públicos","Jardines de la Reina","1772"
