Fecha,Servicio,Instalacion,Usos
"2011-01-01","Transporte","Tarjeta Ciudadana","866621"
"2011-01-01","Transporte","Tarjeta Transporte","210242"
"2011-02-01","Aseos públicos","Avda Carlos Marx","557"
"2011-02-01","Aseos públicos","Avda del Llano","538"
"2011-02-01","Aseos públicos","C/ Puerto el Pontón","0"
"2011-02-01","Aseos públicos","Cerro Santa Catalina","111"
"2011-02-01","Aseos públicos","Donato Argüelles","805"
"2011-02-01","Aseos públicos","El Rinconín","997"
"2011-02-01","Aseos públicos","Jardines de la Reina","1479"
"2011-02-01","Aseos públicos","Molinón-Piles","757"
"2011-02-01","Aseos públicos","Parque de las Palmeras","668"
"2011-02-01","Aseos públicos","Parque del Cabo San Lorenzo","336"
"2011-02-01","Aseos públicos","Paseo de Begoña","1144"
"2011-02-01","Aseos públicos","Paseo del Muro, Escalera 11","2666"
"2011-02-01","Aseos públicos","Paseo del Muro, escalera 3","2173"
"2011-02-01","Aseos públicos","Paseo del Muro, tostadero","2455"
"2011-02-01","Aseos públicos","Playa de Poniente","1617"
"2011-02-01","Aseos públicos","Playa del Arbeyal","569"
"2011-02-01","Aseos públicos","Plaza Cataluña","509"
"2011-02-01","Aseos públicos","Plaza San Miguel","665"
"2011-02-01","Cimadevilla Centro Control","Campo Valdés","156"
"2011-02-01","Cimadevilla Centro Control","Fermín García Bernardo","135"
"2011-02-01","Cimadevilla con Tarjeta","Campo Valdés","1226"
"2011-02-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1081"
"2011-02-01","Cimadevilla Taxi","Campo Valdés","204"
"2011-02-01","Cimadevilla Taxi","Fermín García Bernardo","191"
"2011-02-01","Gijón Bici","Gijón Bici","2147"
"2011-02-01","Instalaciones Deportivas","Instalaciones Deportivas","22331"
"2011-02-01","Mediatecas","Adultos","11733"
"2011-02-01","Mediatecas","Infantiles","849"
"2011-02-01","ORA","ORA","1865"
"2011-02-01","Préstamos bibliotecas","Adultos","23021"
"2011-02-01","Préstamos bibliotecas","Infantiles","6826"
"2011-02-01","Reserva de instalaciones","Antigua Pescadería","48"
"2011-02-01","Reserva de instalaciones","Casa Consistorial","20"
"2011-02-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","48"
"2011-02-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","520"
"2011-02-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4472"
"2011-02-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","25"
"2011-02-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3117"
"2011-02-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3619"
"2011-02-01","Reserva de instalaciones","Edificio Pelayo","2"
"2011-02-01","Reserva de instalaciones","Pabellón de Deportes La Arena","359"
"2011-02-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","333"
"2011-02-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","48"
"2011-02-01","Reserva de instalaciones","Pabellón de La Tejerona","199"
"2011-02-01","Reserva de instalaciones","Palacio de Deportes","321"
"2011-02-01","Reserva de instalaciones","Piscina Municipal El Coto","4628"
"2011-02-01","Reserva de instalaciones","Piscina Municipal El Llano","4572"
"2011-02-01","Transporte","Tarjeta Ciudadana","894410"
"2011-02-01","Transporte","Tarjeta Transporte","206891"
"2011-03-01","Aseos públicos","Avda Carlos Marx","578"
"2011-03-01","Aseos públicos","Avda del Llano","891"
"2011-03-01","Aseos públicos","C/ Puerto el Pontón","24"
"2011-03-01","Aseos públicos","Cerro Santa Catalina","301"
"2011-03-01","Aseos públicos","Donato Argüelles","974"
"2011-03-01","Aseos públicos","El Rinconín","1105"
"2011-03-01","Aseos públicos","Jardines de la Reina","1672"
"2011-03-01","Aseos públicos","Molinón-Piles","740"
"2011-03-01","Aseos públicos","Parque de las Palmeras","392"
"2011-03-01","Aseos públicos","Parque del Cabo San Lorenzo","429"
"2011-03-01","Aseos públicos","Paseo de Begoña","1737"
"2011-03-01","Aseos públicos","Paseo del Muro, Escalera 11","2852"
"2011-03-01","Aseos públicos","Paseo del Muro, escalera 3","2334"
"2011-03-01","Aseos públicos","Paseo del Muro, tostadero","2743"
"2011-03-01","Aseos públicos","Playa de Poniente","1520"
"2011-03-01","Aseos públicos","Playa del Arbeyal","531"
"2011-03-01","Aseos públicos","Plaza Cataluña","742"
"2011-03-01","Aseos públicos","Plaza San Miguel","703"
"2011-03-01","Cimadevilla Centro Control","Campo Valdés","215"
"2011-03-01","Cimadevilla Centro Control","Fermín García Bernardo","167"
"2011-03-01","Cimadevilla con Tarjeta","Campo Valdés","1616"
"2011-03-01","Cimadevilla con Tarjeta","Fermín García Bernardo","988"
"2011-03-01","Cimadevilla Taxi","Campo Valdés","236"
"2011-03-01","Cimadevilla Taxi","Fermín García Bernardo","167"
"2011-03-01","Gijón Bici","Gijón Bici","3048"
"2011-03-01","Instalaciones Deportivas","Instalaciones Deportivas","22818"
"2011-03-01","Mediatecas","Adultos","11968"
"2011-03-01","Mediatecas","Infantiles","841"
"2011-03-01","ORA","ORA","2010"
"2011-03-01","Préstamos bibliotecas","Adultos","25173"
"2011-03-01","Préstamos bibliotecas","Infantiles","7601"
"2011-03-01","Reserva de instalaciones","Antigua Pescadería","37"
"2011-03-01","Reserva de instalaciones","Casa Consistorial","28"
"2011-03-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","40"
"2011-03-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","603"
"2011-03-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4374"
"2011-03-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","7"
"2011-03-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3262"
"2011-03-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3796"
"2011-03-01","Reserva de instalaciones","Pabellón de Deportes La Arena","422"
"2011-03-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","366"
"2011-03-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","46"
"2011-03-01","Reserva de instalaciones","Pabellón de La Tejerona","333"
"2011-03-01","Reserva de instalaciones","Palacio de Deportes","348"
"2011-03-01","Reserva de instalaciones","Piscina Municipal El Coto","4932"
"2011-03-01","Reserva de instalaciones","Piscina Municipal El Llano","4224"
"2011-03-01","Transporte","Tarjeta Ciudadana","991449"
"2011-03-01","Transporte","Tarjeta Transporte","229178"
"2011-04-01","Aseos públicos","Avda Carlos Marx","528"
"2011-04-01","Aseos públicos","Avda del Llano","891"
"2011-04-01","Aseos públicos","C/ Puerto el Pontón","105"
"2011-04-01","Aseos públicos","Cerro Santa Catalina","1040"
"2011-04-01","Aseos públicos","Donato Argüelles","842"
"2011-04-01","Aseos públicos","El Rinconín","1316"
"2011-04-01","Aseos públicos","Jardines de la Reina","2239"
"2011-04-01","Aseos públicos","Molinón-Piles","763"
"2011-04-01","Aseos públicos","Parque de las Palmeras","440"
"2011-04-01","Aseos públicos","Parque del Cabo San Lorenzo","495"
"2011-04-01","Aseos públicos","Paseo de Begoña","788"
"2011-04-01","Aseos públicos","Paseo del Muro, Escalera 11","3334"
"2011-04-01","Aseos públicos","Paseo del Muro, escalera 3","2430"
"2011-04-01","Aseos públicos","Paseo del Muro, tostadero","3084"
"2011-04-01","Aseos públicos","Playa de Poniente","2197"
"2011-04-01","Aseos públicos","Playa del Arbeyal","702"
"2011-04-01","Aseos públicos","Plaza Cataluña","867"
"2011-04-01","Aseos públicos","Plaza San Miguel","596"
"2011-04-01","Cimadevilla Centro Control","Campo Valdés","275"
"2011-04-01","Cimadevilla Centro Control","Fermín García Bernardo","241"
"2011-04-01","Cimadevilla con Tarjeta","Campo Valdés","2112"
"2011-04-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1874"
"2011-04-01","Cimadevilla Taxi","Campo Valdés","328"
"2011-04-01","Cimadevilla Taxi","Fermín García Bernardo","381"
"2011-04-01","Gijón Bici","Gijón Bici","4229"
"2011-04-01","Instalaciones Deportivas","Instalaciones Deportivas","18373"
"2011-04-01","Mediatecas","Adultos","10520"
"2011-04-01","Mediatecas","Infantiles","842"
"2011-04-01","ORA","ORA","1785"
"2011-04-01","Préstamos bibliotecas","Adultos","21648"
"2011-04-01","Préstamos bibliotecas","Infantiles","6479"
"2011-04-01","Reserva de instalaciones","Antigua Pescadería","19"
"2011-04-01","Reserva de instalaciones","Casa Consistorial","13"
"2011-04-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","43"
"2011-04-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","732"
"2011-04-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3859"
"2011-04-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","10"
"2011-04-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2708"
"2011-04-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3379"
"2011-04-01","Reserva de instalaciones","Edificio Pelayo","5"
"2011-04-01","Reserva de instalaciones","Pabellón de Deportes La Arena","367"
"2011-04-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","222"
"2011-04-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","36"
"2011-04-01","Reserva de instalaciones","Pabellón de La Tejerona","366"
"2011-04-01","Reserva de instalaciones","Palacio de Deportes","281"
"2011-04-01","Reserva de instalaciones","Piscina Municipal El Coto","4234"
"2011-04-01","Reserva de instalaciones","Piscina Municipal El Llano","2099"
"2011-04-01","Transporte","Tarjeta Ciudadana","871188"
"2011-04-01","Transporte","Tarjeta Transporte","206883"
"2011-05-01","Aseos públicos","Avda Carlos Marx","657"
"2011-05-01","Aseos públicos","Avda del Llano","876"
"2011-05-01","Aseos públicos","C/ Puerto el Pontón","194"
"2011-05-01","Aseos públicos","Cerro Santa Catalina","221"
"2011-05-01","Aseos públicos","Donato Argüelles","759"
"2011-05-01","Aseos públicos","El Rinconín","1200"
"2011-05-01","Aseos públicos","Jardines de la Reina","2057"
"2011-05-01","Aseos públicos","Molinón-Piles","771"
"2011-05-01","Aseos públicos","Parque de las Palmeras","250"
"2011-05-01","Aseos públicos","Parque del Cabo San Lorenzo","372"
"2011-05-01","Aseos públicos","Paseo de Begoña","1443"
"2011-05-01","Aseos públicos","Paseo del Muro, Escalera 11","3644"
"2011-05-01","Aseos públicos","Paseo del Muro, escalera 3","3014"
"2011-05-01","Aseos públicos","Paseo del Muro, tostadero","3552"
"2011-05-01","Aseos públicos","Playa de Poniente","2081"
"2011-05-01","Aseos públicos","Playa del Arbeyal","924"
"2011-05-01","Aseos públicos","Plaza Cataluña","717"
"2011-05-01","Aseos públicos","Plaza San Miguel","794"
"2011-05-01","Cimadevilla Centro Control","Campo Valdés","248"
"2011-05-01","Cimadevilla Centro Control","Fermín García Bernardo","251"
"2011-05-01","Cimadevilla con Tarjeta","Campo Valdés","2399"
"2011-05-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2298"
"2011-05-01","Cimadevilla Taxi","Campo Valdés","428"
"2011-05-01","Cimadevilla Taxi","Fermín García Bernardo","376"
"2011-05-01","Gijón Bici","Gijón Bici","4693"
"2011-05-01","Instalaciones Deportivas","Instalaciones Deportivas","20808"
"2011-05-01","Mediatecas","Adultos","11749"
"2011-05-01","Mediatecas","Infantiles","982"
"2011-05-01","ORA","ORA","2815"
"2011-05-01","Préstamos bibliotecas","Adultos","21441"
"2011-05-01","Préstamos bibliotecas","Infantiles","6115"
"2011-05-01","Reserva de instalaciones","Antigua Pescadería","28"
"2011-05-01","Reserva de instalaciones","Casa Consistorial","15"
"2011-05-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","31"
"2011-05-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","781"
"2011-05-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4211"
"2011-05-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","4"
"2011-05-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3281"
"2011-05-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3482"
"2011-05-01","Reserva de instalaciones","Edificio Pelayo","4"
"2011-05-01","Reserva de instalaciones","Pabellón de Deportes La Arena","412"
"2011-05-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","243"
"2011-05-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","36"
"2011-05-01","Reserva de instalaciones","Pabellón de La Tejerona","435"
"2011-05-01","Reserva de instalaciones","Palacio de Deportes","350"
"2011-05-01","Reserva de instalaciones","Piscina Municipal El Coto","4304"
"2011-05-01","Reserva de instalaciones","Piscina Municipal El Llano","3191"
"2011-05-01","Transporte","Tarjeta Ciudadana","953717"
"2011-05-01","Transporte","Tarjeta Transporte","222660"
"2011-06-01","Aseos públicos","Avda Carlos Marx","822"
"2011-06-01","Aseos públicos","Avda del Llano","912"
"2011-06-01","Aseos públicos","C/ Puerto el Pontón","183"
"2011-06-01","Aseos públicos","Cerro Santa Catalina","263"
"2011-06-01","Aseos públicos","Donato Argüelles","1149"
"2011-06-01","Aseos públicos","El Rinconín","1012"
"2011-06-01","Aseos públicos","Jardines de la Reina","2875"
"2011-06-01","Aseos públicos","Molinón-Piles","746"
"2011-06-01","Aseos públicos","Parque de las Palmeras","209"
"2011-06-01","Aseos públicos","Parque del Cabo San Lorenzo","614"
"2011-06-01","Aseos públicos","Paseo de Begoña","1703"
"2011-06-01","Aseos públicos","Paseo del Muro, Escalera 11","4152"
"2011-06-01","Aseos públicos","Paseo del Muro, escalera 3","2297"
"2011-06-01","Aseos públicos","Paseo del Muro, tostadero","3907"
"2011-06-01","Aseos públicos","Playa de Poniente","3055"
"2011-06-01","Aseos públicos","Playa del Arbeyal","1528"
"2011-06-01","Aseos públicos","Plaza Cataluña","552"
"2011-06-01","Aseos públicos","Plaza San Miguel","791"
"2011-06-01","Cimadevilla Centro Control","Campo Valdés","249"
"2011-06-01","Cimadevilla Centro Control","Fermín García Bernardo","188"
"2011-06-01","Cimadevilla con Tarjeta","Campo Valdés","1257"
"2011-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1513"
"2011-06-01","Cimadevilla Taxi","Campo Valdés","235"
"2011-06-01","Cimadevilla Taxi","Fermín García Bernardo","324"
"2011-06-01","Gijón Bici","Gijón Bici","5044"
"2011-06-01","Instalaciones Deportivas","Instalaciones Deportivas","20626"
"2011-06-01","Mediatecas","Adultos","11587"
"2011-06-01","Mediatecas","Infantiles","905"
"2011-06-01","ORA","ORA","3158"
"2011-06-01","Préstamos bibliotecas","Adultos","21032"
"2011-06-01","Préstamos bibliotecas","Infantiles","6293"
"2011-06-01","Reserva de instalaciones","Antigua Pescadería","12"
"2011-06-01","Reserva de instalaciones","Casa Consistorial","14"
"2011-06-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","22"
"2011-06-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","952"
"2011-06-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3762"
"2011-06-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","14"
"2011-06-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2983"
"2011-06-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3140"
"2011-06-01","Reserva de instalaciones","Edificio Pelayo","5"
"2011-06-01","Reserva de instalaciones","Jardín Botánico Atlántico","852"
"2011-06-01","Reserva de instalaciones","Pabellón de Deportes La Arena","293"
"2011-06-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","208"
"2011-06-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","27"
"2011-06-01","Reserva de instalaciones","Pabellón de La Tejerona","508"
"2011-06-01","Reserva de instalaciones","Palacio de Deportes","332"
"2011-06-01","Reserva de instalaciones","Piscina Municipal El Coto","3972"
"2011-06-01","Reserva de instalaciones","Piscina Municipal El Llano","3530"
"2011-06-01","Transporte","Tarjeta Ciudadana","896008"
"2011-06-01","Transporte","Tarjeta Transporte","212933"
"2011-07-01","Aseos públicos","Avda Carlos Marx","475"
"2011-07-01","Aseos públicos","Avda del Llano","1036"
"2011-07-01","Aseos públicos","C/ Puerto el Pontón","162"
"2011-07-01","Aseos públicos","Cerro Santa Catalina","168"
"2011-07-01","Aseos públicos","Donato Argüelles","873"
"2011-07-01","Aseos públicos","El Rinconín","1034"
"2011-07-01","Aseos públicos","Jardines de la Reina","1883"
"2011-07-01","Aseos públicos","Molinón-Piles","508"
"2011-07-01","Aseos públicos","Parque de las Palmeras","103"
"2011-07-01","Aseos públicos","Parque del Cabo San Lorenzo","584"
"2011-07-01","Aseos públicos","Paseo de Begoña","1716"
"2011-07-01","Aseos públicos","Paseo del Muro, Escalera 11","4468"
"2011-07-01","Aseos públicos","Paseo del Muro, escalera 3","3014"
"2011-07-01","Aseos públicos","Paseo del Muro, tostadero","3561"
"2011-07-01","Aseos públicos","Playa de Poniente","3099"
"2011-07-01","Aseos públicos","Playa del Arbeyal","1401"
"2011-07-01","Aseos públicos","Plaza Cataluña","510"
"2011-07-01","Aseos públicos","Plaza San Miguel","658"
"2011-07-01","Cimadevilla Centro Control","Campo Valdés","310"
"2011-07-01","Cimadevilla Centro Control","Fermín García Bernardo","245"
"2011-07-01","Cimadevilla con Tarjeta","Campo Valdés","2148"
"2011-07-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2637"
"2011-07-01","Cimadevilla Taxi","Campo Valdés","512"
"2011-07-01","Cimadevilla Taxi","Fermín García Bernardo","473"
"2011-07-01","Gijón Bici","Gijón Bici","5044"
"2011-07-01","Instalaciones Deportivas","Instalaciones Deportivas","16975"
"2011-07-01","Mediatecas","Adultos","10777"
"2011-07-01","Mediatecas","Infantiles","771"
"2011-07-01","ORA","ORA","3868"
"2011-07-01","Préstamos bibliotecas","Adultos","18407"
"2011-07-01","Préstamos bibliotecas","Infantiles","5173"
"2011-07-01","Reserva de instalaciones","Antigua Pescadería","17"
"2011-07-01","Reserva de instalaciones","Casa Consistorial","14"
"2011-07-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","989"
"2011-07-01","Reserva de instalaciones","Complejo Deportivo La Calzada","5776"
"2011-07-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","15"
"2011-07-01","Reserva de instalaciones","Jardín Botánico Atlántico","2194"
"2011-07-01","Reserva de instalaciones","Pabellón de La Tejerona","614"
"2011-07-01","Reserva de instalaciones","Palacio de Deportes","464"
"2011-07-01","Reserva de instalaciones","Piscina Municipal El Coto","4583"
"2011-07-01","Reserva de instalaciones","Piscina Municipal El Llano","2309"
"2011-07-01","Transporte","Tarjeta Ciudadana","895289"
"2011-07-01","Transporte","Tarjeta Transporte","238205"
"2011-08-01","Aseos públicos","Avda Carlos Marx","180"
"2011-08-01","Aseos públicos","Avda del Llano","1257"
"2011-08-01","Aseos públicos","C/ Puerto el Pontón","188"
"2011-08-01","Aseos públicos","Cerro Santa Catalina","217"
"2011-08-01","Aseos públicos","Donato Argüelles","1362"
"2011-08-01","Aseos públicos","El Rinconín","2012"
"2011-08-01","Aseos públicos","Jardines de la Reina","3224"
"2011-08-01","Aseos públicos","Molinón-Piles","1102"
"2011-08-01","Aseos públicos","Parque de las Palmeras","350"
"2011-08-01","Aseos públicos","Parque del Cabo San Lorenzo","817"
"2011-08-01","Aseos públicos","Paseo de Begoña","1495"
"2011-08-01","Aseos públicos","Paseo del Muro, Escalera 11","5231"
"2011-08-01","Aseos públicos","Paseo del Muro, escalera 3","4106"
"2011-08-01","Aseos públicos","Paseo del Muro, tostadero","4107"
"2011-08-01","Aseos públicos","Playa de Poniente","3954"
"2011-08-01","Aseos públicos","Playa del Arbeyal","1685"
"2011-08-01","Aseos públicos","Plaza Cataluña","311"
"2011-08-01","Aseos públicos","Plaza San Miguel","1584"
"2011-08-01","Cimadevilla Centro Control","Campo Valdés","182"
"2011-08-01","Cimadevilla Centro Control","Fermín García Bernardo","194"
"2011-08-01","Cimadevilla con Tarjeta","Campo Valdés","1547"
"2011-08-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1797"
"2011-08-01","Cimadevilla Taxi","Campo Valdés","466"
"2011-08-01","Cimadevilla Taxi","Fermín García Bernardo","306"
"2011-08-01","Gijón Bici","Gijón Bici","5449"
"2011-08-01","Instalaciones Deportivas","Instalaciones Deportivas","13261"
"2011-08-01","Mediatecas","Adultos","12004"
"2011-08-01","Mediatecas","Infantiles","862"
"2011-08-01","ORA","ORA","4517"
"2011-08-01","Préstamos bibliotecas","Adultos","19728"
"2011-08-01","Préstamos bibliotecas","Infantiles","4871"
"2011-08-01","Reserva de instalaciones","Antigua Pescadería","3"
"2011-08-01","Reserva de instalaciones","Casa Consistorial","16"
"2011-08-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","951"
"2011-08-01","Reserva de instalaciones","Complejo Deportivo La Calzada","5469"
"2011-08-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","29"
"2011-08-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3"
"2011-08-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","1613"
"2011-08-01","Reserva de instalaciones","Edificio Pelayo","1"
"2011-08-01","Reserva de instalaciones","Jardín Botánico Atlántico","1677"
"2011-08-01","Reserva de instalaciones","Pabellón de Deportes La Arena","1"
"2011-08-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","2"
"2011-08-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","1"
"2011-08-01","Reserva de instalaciones","Pabellón de La Tejerona","825"
"2011-08-01","Reserva de instalaciones","Palacio de Deportes","413"
"2011-08-01","Reserva de instalaciones","Piscina Municipal El Llano","2257"
"2011-08-01","Transporte","Tarjeta Ciudadana","875259"
"2011-08-01","Transporte","Tarjeta Transporte","237726"
"2011-09-01","Aseos públicos","Avda Carlos Marx","492"
"2011-09-01","Aseos públicos","Avda del Llano","1115"
"2011-09-01","Aseos públicos","C/ Puerto el Pontón","157"
"2011-09-01","Aseos públicos","Cerro Santa Catalina","188"
"2011-09-01","Aseos públicos","Donato Argüelles","982"
"2011-09-01","Aseos públicos","El Rinconín","1203"
"2011-09-01","Aseos públicos","Jardines de la Reina","1883"
"2011-09-01","Aseos públicos","Molinón-Piles","558"
"2011-09-01","Aseos públicos","Parque de las Palmeras","183"
"2011-09-01","Aseos públicos","Parque del Cabo San Lorenzo","470"
"2011-09-01","Aseos públicos","Paseo de Begoña","1480"
"2011-09-01","Aseos públicos","Paseo del Muro, Escalera 11","3572"
"2011-09-01","Aseos públicos","Paseo del Muro, escalera 3","2612"
"2011-09-01","Aseos públicos","Paseo del Muro, tostadero","3155"
"2011-09-01","Aseos públicos","Playa de Poniente","2248"
"2011-09-01","Aseos públicos","Playa del Arbeyal","981"
"2011-09-01","Aseos públicos","Plaza Cataluña","178"
"2011-09-01","Aseos públicos","Plaza San Miguel","968"
"2011-09-01","Cimadevilla Centro Control","Campo Valdés","137"
"2011-09-01","Cimadevilla Centro Control","Fermín García Bernardo","93"
"2011-09-01","Cimadevilla con Tarjeta","Campo Valdés","814"
"2011-09-01","Cimadevilla con Tarjeta","Fermín García Bernardo","943"
"2011-09-01","Cimadevilla Taxi","Campo Valdés","302"
"2011-09-01","Cimadevilla Taxi","Fermín García Bernardo","128"
"2011-09-01","Gijón Bici","Gijón Bici","5068"
"2011-09-01","Instalaciones Deportivas","Instalaciones Deportivas","17765"
"2011-09-01","Mediatecas","Adultos","11039"
"2011-09-01","Mediatecas","Infantiles","872"
"2011-09-01","ORA","ORA","3925"
"2011-09-01","Préstamos bibliotecas","Adultos","20111"
"2011-09-01","Préstamos bibliotecas","Infantiles","4545"
"2011-09-01","Reserva de instalaciones","Antigua Pescadería","28"
"2011-09-01","Reserva de instalaciones","Casa Consistorial","30"
"2011-09-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","623"
"2011-09-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","848"
"2011-09-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1411"
"2011-09-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","15"
"2011-09-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3760"
"2011-09-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3831"
"2011-09-01","Reserva de instalaciones","Pabellón de Deportes La Arena","289"
"2011-09-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","144"
"2011-09-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","20"
"2011-09-01","Reserva de instalaciones","Pabellón de La Tejerona","632"
"2011-09-01","Reserva de instalaciones","Palacio de Deportes","318"
