Fecha,Servicio,Instalacion,Usos
"2006-03-01","Transporte","TC-Tarifa JOP","1072"
"2006-03-01","Transporte","TC-Tarifa Mayores de 65","135733"
"2006-03-01","Transporte","TC-Tarifa Menores de 26","183751"
"2006-03-01","Transporte","TC-Tarifa Normal","255838"
"2006-03-01","Transporte","TC-Tarifa Reducida","26612"
"2006-03-01","Transporte","TT-Tarifa Normal","399219"
"2006-04-01","Cimadevilla Centro Control","Campo Valdés","252"
"2006-04-01","Cimadevilla Centro Control","Fermín García Bernardo","359"
"2006-04-01","Cimadevilla con Tarjeta","Campo Valdés","1945"
"2006-04-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2697"
"2006-04-01","Cimadevilla Taxi","Campo Valdés","334"
"2006-04-01","Cimadevilla Taxi","Fermín García Bernardo","518"
"2006-04-01","Gijón Bici","Gijón Bici","2451"
"2006-04-01","Mediatecas","Adultos","7513"
"2006-04-01","Mediatecas","Infantiles","831"
"2006-04-01","ORA","ORA","14210"
"2006-04-01","Piscinas","Piscina Coto Control","6168"
"2006-04-01","Piscinas","Piscina La Calzada Control","3935"
"2006-04-01","Piscinas","Piscina Llano Control","7392"
"2006-04-01","Piscinas","Piscina Moreda Control","3548"
"2006-04-01","Piscinas","Piscina Panchano Control","2198"
"2006-04-01","Piscinas","Piscina Pumarin Control","5330"
"2006-04-01","Préstamos bibliotecas","Adultos","16413"
"2006-04-01","Préstamos bibliotecas","Infantiles","4036"
"2006-04-01","Transporte","Tarjeta Turística","48"
"2006-04-01","Transporte","TC-Abono Mes","68534"
"2006-04-01","Transporte","TC-Abono Mes Mayores de 65","8359"
"2006-04-01","Transporte","TC-Abono Mes Menores de 26","34769"
"2006-04-01","Transporte","TC-Tarifa Empleado","2721"
"2006-04-01","Transporte","TC-Tarifa Empleado Emtusa","170"
"2006-04-01","Transporte","TC-Tarifa Familiar Emtusa","7668"
"2006-04-01","Transporte","TC-Tarifa Gratuita","20273"
"2006-04-01","Transporte","TC-Tarifa IES","2086"
"2006-04-01","Transporte","TC-Tarifa JOP","1013"
"2006-04-01","Transporte","TC-Tarifa Mayores de 65","123456"
"2006-04-01","Transporte","TC-Tarifa Menores de 26","139907"
"2006-04-01","Transporte","TC-Tarifa Normal","213538"
"2006-04-01","Transporte","TC-Tarifa Reducida","24645"
"2006-04-01","Transporte","TT-Tarifa Normal","323913"
"2006-05-01","Cimadevilla Centro Control","Campo Valdés","266"
"2006-05-01","Cimadevilla Centro Control","Fermín García Bernardo","250"
"2006-05-01","Cimadevilla con Tarjeta","Campo Valdés","1659"
"2006-05-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1394"
"2006-05-01","Cimadevilla Taxi","Campo Valdés","183"
"2006-05-01","Cimadevilla Taxi","Fermín García Bernardo","311"
"2006-05-01","Gijón Bici","Gijón Bici","2704"
"2006-05-01","Mediatecas","Adultos","9490"
"2006-05-01","Mediatecas","Infantiles","868"
"2006-05-01","ORA","ORA","14210"
"2006-05-01","Piscinas","Piscina Coto Control","6438"
"2006-05-01","Piscinas","Piscina La Calzada Control","4890"
"2006-05-01","Piscinas","Piscina Llano Control","7650"
"2006-05-01","Piscinas","Piscina Moreda Control","4952"
"2006-05-01","Piscinas","Piscina Panchano Control","3193"
"2006-05-01","Piscinas","Piscina Pumarin Control","6893"
"2006-05-01","Préstamos bibliotecas","Adultos","17752"
"2006-05-01","Préstamos bibliotecas","Infantiles","3946"
"2006-05-01","Transporte","Tarjeta Turística","261"
"2006-05-01","Transporte","TC-Abono Mes","87044"
"2006-05-01","Transporte","TC-Abono Mes Mayores de 65","9242"
"2006-05-01","Transporte","TC-Abono Mes Menores de 26","47314"
"2006-05-01","Transporte","TC-Tarifa Empleado","3287"
"2006-05-01","Transporte","TC-Tarifa Empleado Emtusa","187"
"2006-05-01","Transporte","TC-Tarifa Familiar Emtusa","9429"
"2006-05-01","Transporte","TC-Tarifa Gratuita","23326"
"2006-05-01","Transporte","TC-Tarifa IES","3603"
"2006-05-01","Transporte","TC-Tarifa JOP","1141"
