Fecha,Servicio,Instalacion,Usos
"2016-04-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3916"
"2016-04-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","2"
"2016-04-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2982"
"2016-04-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3796"
"2016-04-01","Reserva de instalaciones","Edificio Pelayo","5"
"2016-04-01","Reserva de instalaciones","Locales de ensayo para músicos","6"
"2016-04-01","Reserva de instalaciones","Pabellón de Deportes La Arena","251"
"2016-04-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","359"
"2016-04-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","24"
"2016-04-01","Reserva de instalaciones","Pabellón de La Tejerona","561"
"2016-04-01","Reserva de instalaciones","Palacio de Deportes","291"
"2016-04-01","Reserva de instalaciones","Piscina Municipal El Coto","4283"
"2016-04-01","Reserva de instalaciones","Piscina Municipal El Llano","4314"
"2016-04-01","Reserva de instalaciones","Piscina Municipal La Camocha","1450"
"2016-04-01","Transporte","Tarjeta Ciudadana","1030851"
"2016-04-01","Transporte","Tarjeta Transporte","156636"
"2016-05-01","010","Cursos","7"
"2016-05-01","010","Cursos Munipales","14"
"2016-05-01","010","Informacion Personal","820"
"2016-05-01","010","Instalaciones Deportivas","4"
"2016-05-01","010","Renovacion Cursos","5"
"2016-05-01","Aseos públicos","Avda Carlos Marx","469"
"2016-05-01","Aseos públicos","Avda del Llano","246"
"2016-05-01","Aseos públicos","C/ Puerto el Pontón","71"
"2016-05-01","Aseos públicos","Cerro Santa Catalina","505"
"2016-05-01","Aseos públicos","Donato Argüelles","1101"
"2016-05-01","Aseos públicos","El Rinconín","1303"
"2016-05-01","Aseos públicos","Jardines de la Reina","1826"
"2016-05-01","Aseos públicos","Molinón-Piles","781"
"2016-05-01","Aseos públicos","Parque de las Palmeras","162"
"2016-05-01","Aseos públicos","Parque del Cabo San Lorenzo","549"
"2016-05-01","Aseos públicos","Paseo de Begoña","181"
"2016-05-01","Aseos públicos","Paseo del Muro, Escalera 11","3135"
"2016-05-01","Aseos públicos","Paseo del Muro, escalera 3","3196"
"2016-05-01","Aseos públicos","Paseo del Muro, tostadero","3480"
"2016-05-01","Aseos públicos","Playa de Poniente","1666"
"2016-05-01","Aseos públicos","Playa del Arbeyal","1073"
"2016-05-01","Aseos públicos","Plaza Cataluña","169"
"2016-05-01","Aseos públicos","Plaza San Miguel","614"
"2016-05-01","GijónBici","Horas Uso","1773"
"2016-05-01","GijónBici","Usuarios","844"
"2016-05-01","GijónBici","Viajes","2455"
"2016-05-01","Inscripciones","Cursos","17934"
"2016-05-01","Mediatecas","Adultos","8669"
"2016-05-01","Mediatecas","Infantiles","231"
"2016-05-01","Préstamos bibliotecas","Adultos","14204"
"2016-05-01","Préstamos bibliotecas","Infantiles","6604"
"2016-05-01","Reserva de instalaciones","Antigua Pescadería","48"
"2016-05-01","Reserva de instalaciones","Casa Consistorial","28"
"2016-05-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","21"
"2016-05-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","375"
"2016-05-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3524"
"2016-05-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","3"
"2016-05-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3029"
"2016-05-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3530"
"2016-05-01","Reserva de instalaciones","Edificio Pelayo","3"
"2016-05-01","Reserva de instalaciones","Hotel Madrid","2"
"2016-05-01","Reserva de instalaciones","Locales de ensayo para músicos","3"
"2016-05-01","Reserva de instalaciones","Pabellón de Deportes La Arena","249"
"2016-05-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","282"
"2016-05-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","44"
"2016-05-01","Reserva de instalaciones","Pabellón de La Tejerona","536"
"2016-05-01","Reserva de instalaciones","Palacio de Deportes","304"
"2016-05-01","Reserva de instalaciones","Piscina Municipal El Coto","3998"
"2016-05-01","Reserva de instalaciones","Piscina Municipal El Llano","4385"
"2016-05-01","Reserva de instalaciones","Piscina Municipal La Camocha","1362"
"2016-05-01","Transporte","Tarjeta Ciudadana","1024574"
"2016-05-01","Transporte","Tarjeta Transporte","154816"
"2016-06-01","010","Cursos","2"
"2016-06-01","010","Cursos Munipales","3"
"2016-06-01","010","Informacion Personal","910"
"2016-06-01","010","Instalaciones Deportivas","8"
"2016-06-01","010","Renovacion Cursos","10"
"2016-06-01","Aseos públicos","Avda Carlos Marx","491"
"2016-06-01","Aseos públicos","Avda del Llano","756"
"2016-06-01","Aseos públicos","C/ Puerto el Pontón","100"
"2016-06-01","Aseos públicos","Cerro Santa Catalina","554"
"2016-06-01","Aseos públicos","Donato Argüelles","752"
"2016-06-01","Aseos públicos","El Rinconín","1389"
"2016-06-01","Aseos públicos","Jardines de la Reina","1786"
"2016-06-01","Aseos públicos","Molinón-Piles","493"
"2016-06-01","Aseos públicos","Parque de las Palmeras","891"
"2016-06-01","Aseos públicos","Parque del Cabo San Lorenzo","495"
"2016-06-01","Aseos públicos","Paseo de Begoña","269"
"2016-06-01","Aseos públicos","Paseo del Muro, Escalera 11","2888"
"2016-06-01","Aseos públicos","Paseo del Muro, escalera 3","3155"
"2016-06-01","Aseos públicos","Paseo del Muro, tostadero","3895"
"2016-06-01","Aseos públicos","Playa de Poniente","2195"
"2016-06-01","Aseos públicos","Playa del Arbeyal","1571"
"2016-06-01","Aseos públicos","Plaza Cataluña","751"
"2016-06-01","Aseos públicos","Plaza San Miguel","862"
"2016-06-01","GijónBici","Horas Uso","2053"
"2016-06-01","GijónBici","Usuarios","886"
"2016-06-01","GijónBici","Viajes","2553"
"2016-06-01","Inscripciones","Cursos","2882"
"2016-06-01","Mediatecas","Adultos","8017"
"2016-06-01","Mediatecas","Infantiles","162"
"2016-06-01","Préstamos bibliotecas","Adultos","13734"
"2016-06-01","Préstamos bibliotecas","Infantiles","6719"
"2016-06-01","Reserva de instalaciones","Antigua Pescadería","35"
"2016-06-01","Reserva de instalaciones","Casa Consistorial","27"
"2016-06-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","4"
"2016-06-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","479"
"2016-06-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3049"
"2016-06-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2676"
"2016-06-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3094"
"2016-06-01","Reserva de instalaciones","Edificio Pelayo","4"
"2016-06-01","Reserva de instalaciones","Hotel Madrid","8"
"2016-06-01","Reserva de instalaciones","Locales de ensayo para músicos","3"
"2016-06-01","Reserva de instalaciones","Pabellón de Deportes La Arena","187"
"2016-06-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","185"
"2016-06-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","45"
"2016-06-01","Reserva de instalaciones","Pabellón de La Tejerona","457"
"2016-06-01","Reserva de instalaciones","Palacio de Deportes","281"
"2016-06-01","Reserva de instalaciones","Piscina Municipal El Coto","3507"
"2016-06-01","Reserva de instalaciones","Piscina Municipal El Llano","3876"
"2016-06-01","Reserva de instalaciones","Piscina Municipal La Camocha","1288"
"2016-06-01","Transporte","Tarjeta Ciudadana","982921"
"2016-06-01","Transporte","Tarjeta Transporte","151911"
"2016-07-01","010","Cursos","1"
"2016-07-01","010","Cursos Munipales","5"
"2016-07-01","010","Informacion Personal","701"
"2016-07-01","010","Instalaciones Deportivas","2"
"2016-07-01","Aseos públicos","Avda Carlos Marx","772"
"2016-07-01","Aseos públicos","Avda del Llano","569"
"2016-07-01","Aseos públicos","C/ Puerto el Pontón","108"
"2016-07-01","Aseos públicos","Cerro Santa Catalina","429"
"2016-07-01","Aseos públicos","Donato Argüelles","1999"
"2016-07-01","Aseos públicos","El Rinconín","2532"
"2016-07-01","Aseos públicos","Jardines de la Reina","1434"
"2016-07-01","Aseos públicos","Molinón-Piles","756"
"2016-07-01","Aseos públicos","Parque de las Palmeras","594"
"2016-07-01","Aseos públicos","Parque del Cabo San Lorenzo","673"
"2016-07-01","Aseos públicos","Paseo de Begoña","135"
"2016-07-01","Aseos públicos","Paseo del Muro, Escalera 11","4463"
"2016-07-01","Aseos públicos","Paseo del Muro, escalera 3","4021"
"2016-07-01","Aseos públicos","Paseo del Muro, tostadero","4577"
"2016-07-01","Aseos públicos","Playa de Poniente","2222"
"2016-07-01","Aseos públicos","Playa del Arbeyal","1696"
"2016-07-01","Aseos públicos","Plaza Cataluña","692"
"2016-07-01","Aseos públicos","Plaza San Miguel","1128"
"2016-07-01","GijónBici","Horas Uso","2336"
"2016-07-01","GijónBici","Usuarios","1008"
"2016-07-01","GijónBici","Viajes","2920"
"2016-07-01","Inscripciones","Cursos","1138"
"2016-07-01","Mediatecas","Adultos","8149"
"2016-07-01","Mediatecas","Infantiles","117"
"2016-07-01","Préstamos bibliotecas","Adultos","12572"
"2016-07-01","Préstamos bibliotecas","Infantiles","5513"
"2016-07-01","Reserva de instalaciones","Antigua Pescadería","16"
"2016-07-01","Reserva de instalaciones","Casa Consistorial","24"
"2016-07-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","448"
"2016-07-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4814"
"2016-07-01","Reserva de instalaciones","Hotel Madrid","12"
"2016-07-01","Reserva de instalaciones","Locales de ensayo para músicos","3"
"2016-07-01","Reserva de instalaciones","Palacio de Deportes","556"
"2016-07-01","Reserva de instalaciones","Piscina Municipal El Coto","1457"
"2016-07-01","Reserva de instalaciones","Piscina Municipal El Llano","3940"
"2016-07-01","Reserva de instalaciones","Piscina Municipal La Camocha","1270"
"2016-07-01","Transporte","Tarjeta Ciudadana","958555"
"2016-07-01","Transporte","Tarjeta Transporte","162449"
"2016-08-01","010","Cursos","3"
"2016-08-01","010","Cursos Munipales","2"
"2016-08-01","010","Informacion Personal","711"
"2016-08-01","010","Instalaciones Deportivas","3"
"2016-08-01","Aseos públicos","Avda Carlos Marx","769"
"2016-08-01","Aseos públicos","Avda del Llano","423"
"2016-08-01","Aseos públicos","C/ Puerto el Pontón","97"
"2016-08-01","Aseos públicos","Cerro Santa Catalina","181"
"2016-08-01","Aseos públicos","Donato Argüelles","2182"
"2016-08-01","Aseos públicos","El Rinconín","1500"
"2016-08-01","Aseos públicos","Jardines de la Reina","1248"
"2016-08-01","Aseos públicos","Molinón-Piles","857"
"2016-08-01","Aseos públicos","Parque de las Palmeras","108"
"2016-08-01","Aseos públicos","Parque del Cabo San Lorenzo","776"
"2016-08-01","Aseos públicos","Paseo de Begoña","51"
"2016-08-01","Aseos públicos","Paseo del Muro, Escalera 11","4523"
"2016-08-01","Aseos públicos","Paseo del Muro, escalera 3","3523"
"2016-08-01","Aseos públicos","Paseo del Muro, tostadero","4899"
"2016-08-01","Aseos públicos","Playa de Poniente","2567"
"2016-08-01","Aseos públicos","Playa del Arbeyal","2167"
"2016-08-01","Aseos públicos","Plaza Cataluña","805"
"2016-08-01","Aseos públicos","Plaza San Miguel","1158"
"2016-08-01","GijónBici","Horas Uso","2702"
"2016-08-01","GijónBici","Usuarios","1184"
"2016-08-01","GijónBici","Viajes","3633"
"2016-08-01","Inscripciones","Cursos","424"
"2016-08-01","Mediatecas","Adultos","7532"
"2016-08-01","Mediatecas","Infantiles","167"
"2016-08-01","Préstamos bibliotecas","Adultos","12335"
"2016-08-01","Préstamos bibliotecas","Infantiles","5055"
"2016-08-01","Reserva de instalaciones","Antigua Pescadería","17"
"2016-08-01","Reserva de instalaciones","Casa Consistorial","16"
"2016-08-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","588"
"2016-08-01","Reserva de instalaciones","Complejo Deportivo La Calzada","2273"
"2016-08-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","1491"
"2016-08-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4361"
"2016-08-01","Reserva de instalaciones","Edificio Pelayo","1"
"2016-08-01","Reserva de instalaciones","Hotel Madrid","9"
"2016-08-01","Reserva de instalaciones","Locales de ensayo para músicos","3"
"2016-08-01","Reserva de instalaciones","Pabellón de Deportes La Arena","2"
"2016-08-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","1"
"2016-08-01","Reserva de instalaciones","Pabellón de La Tejerona","109"
"2016-08-01","Reserva de instalaciones","Palacio de Deportes","570"
"2016-08-01","Reserva de instalaciones","Piscina Municipal La Camocha","620"
"2016-08-01","Transporte","Tarjeta Ciudadana","1015444"
"2016-08-01","Transporte","Tarjeta Transporte","178217"
"2016-09-01","010","Cursos","6"
"2016-09-01","010","Cursos Munipales","14"
"2016-09-01","010","Informacion Personal","849"
"2016-09-01","010","Instalaciones Deportivas","2"
"2016-09-01","010","Renovacion Cursos","4"
"2016-09-01","Aseos públicos","Avda Carlos Marx","654"
"2016-09-01","Aseos públicos","Avda del Llano","649"
"2016-09-01","Aseos públicos","C/ Puerto el Pontón","51"
"2016-09-01","Aseos públicos","Cerro Santa Catalina","1130"
"2016-09-01","Aseos públicos","Donato Argüelles","1305"
"2016-09-01","Aseos públicos","El Rinconín","1232"
"2016-09-01","Aseos públicos","Jardines de la Reina","552"
"2016-09-01","Aseos públicos","Molinón-Piles","713"
"2016-09-01","Aseos públicos","Parque de las Palmeras","83"
"2016-09-01","Aseos públicos","Parque del Cabo San Lorenzo","479"
"2016-09-01","Aseos públicos","Paseo de Begoña","270"
"2016-09-01","Aseos públicos","Paseo del Muro, Escalera 11","2849"
"2016-09-01","Aseos públicos","Paseo del Muro, escalera 3","2911"
"2016-09-01","Aseos públicos","Paseo del Muro, tostadero","3036"
"2016-09-01","Aseos públicos","Playa de Poniente","2011"
"2016-09-01","Aseos públicos","Playa del Arbeyal","1238"
"2016-09-01","Aseos públicos","Plaza Cataluña","594"
"2016-09-01","Aseos públicos","Plaza San Miguel","1159"
"2016-09-01","GijónBici","Horas Uso","2142"
"2016-09-01","GijónBici","Usuarios","930"
"2016-09-01","GijónBici","Viajes","2836"
"2016-09-01","Inscripciones","Cursos","9784"
"2016-09-01","Mediatecas","Adultos","7961"
"2016-09-01","Mediatecas","Infantiles","191"
"2016-09-01","Préstamos bibliotecas","Adultos","12884"
"2016-09-01","Préstamos bibliotecas","Infantiles","5345"
"2016-09-01","Reserva de instalaciones","Antigua Pescadería","29"
"2016-09-01","Reserva de instalaciones","Casa Consistorial","31"
"2016-09-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","492"
"2016-09-01","Reserva de instalaciones","Complejo Deportivo La Calzada","983"
"2016-09-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","9"
"2016-09-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3243"
"2016-09-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3332"
"2016-09-01","Reserva de instalaciones","Edificio Pelayo","1"
"2016-09-01","Reserva de instalaciones","Hotel Madrid","29"
"2016-09-01","Reserva de instalaciones","Locales de ensayo para músicos","1"
"2016-09-01","Reserva de instalaciones","Pabellón de Deportes La Arena","145"
"2016-09-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","117"
"2016-09-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","21"
"2016-09-01","Reserva de instalaciones","Pabellón de La Tejerona","284"
"2016-09-01","Reserva de instalaciones","Palacio de Deportes","362"
"2016-09-01","Reserva de instalaciones","Piscina Municipal El Coto","2995"
"2016-09-01","Reserva de instalaciones","Piscina Municipal El Llano","3403"
"2016-09-01","Reserva de instalaciones","Piscina Municipal La Camocha","19"
"2016-09-01","Transporte","Tarjeta Ciudadana","987502"
"2016-09-01","Transporte","Tarjeta Transporte","146139"
"2016-10-01","010","Cursos","3"
"2016-10-01","010","Cursos Munipales","2"
"2016-10-01","010","Informacion Personal","763"
"2016-10-01","010","Instalaciones Deportivas","2"
"2016-10-01","010","Renovacion Cursos","2"
