Fecha,Servicio,Instalacion,Usos
"2004-02-01","Transporte","TT-Tarifa Menores de 26","55378"
"2004-02-01","Transporte","TT-Tarifa Normal","491552"
"2004-03-01","Cimadevilla Centro Control","Campo Valdés","340"
"2004-03-01","Cimadevilla Centro Control","Fermín García Bernardo","185"
"2004-03-01","Cimadevilla con Tarjeta","Campo Valdés","2244"
"2004-03-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2865"
"2004-03-01","ORA","ORA","14200"
"2004-03-01","Piscinas","Piscina Coto Control","6840"
"2004-03-01","Piscinas","Piscina La Calzada Control","5205"
"2004-03-01","Piscinas","Piscina Llano Control","10192"
"2004-03-01","Piscinas","Piscina Moreda Control","5974"
"2004-03-01","Piscinas","Piscina Panchano Control","3755"
"2004-03-01","Piscinas","Piscina Pumarin Control","7429"
"2004-03-01","Transporte","TC-Tarifa Empleado","3025"
"2004-03-01","Transporte","TC-Tarifa Empleado Emtusa","8368"
"2004-03-01","Transporte","TC-Tarifa Gratuita","8894"
"2004-03-01","Transporte","TC-Tarifa IES","4890"
"2004-03-01","Transporte","TC-Tarifa JOP","1386"
"2004-03-01","Transporte","TC-Tarifa Mayores de 65","50709"
"2004-03-01","Transporte","TC-Tarifa Menores de 26","198180"
"2004-03-01","Transporte","TC-Tarifa Normal","142866"
"2004-03-01","Transporte","TC-Tarifa Reducida","17565"
"2004-03-01","Transporte","TT-Tarifa Mayores de 65","42446"
"2004-03-01","Transporte","TT-Tarifa Menores de 26","70433"
"2004-03-01","Transporte","TT-Tarifa Normal","543549"
"2004-04-01","Cimadevilla Centro Control","Campo Valdés","344"
"2004-04-01","Cimadevilla Centro Control","Fermín García Bernardo","262"
"2004-04-01","Cimadevilla con Tarjeta","Campo Valdés","2962"
"2004-04-01","Cimadevilla con Tarjeta","Fermín García Bernardo","4118"
"2004-04-01","ORA","ORA","14200"
"2004-04-01","Piscinas","Piscina Coto Control","5953"
"2004-04-01","Piscinas","Piscina La Calzada Control","4992"
"2004-04-01","Piscinas","Piscina Llano Control","9118"
"2004-04-01","Piscinas","Piscina Moreda Control","5423"
"2004-04-01","Piscinas","Piscina Panchano Control","3365"
"2004-04-01","Piscinas","Piscina Pumarin Control","6756"
"2004-04-01","Transporte","Tarjeta Turística","0"
"2004-04-01","Transporte","TC-Tarifa Empleado","2468"
"2004-04-01","Transporte","TC-Tarifa Empleado Emtusa","7871"
"2004-04-01","Transporte","TC-Tarifa Gratuita","10460"
"2004-04-01","Transporte","TC-Tarifa IES","2715"
"2004-04-01","Transporte","TC-Tarifa JOP","1404"
"2004-04-01","Transporte","TC-Tarifa Mayores de 65","53902"
"2004-04-01","Transporte","TC-Tarifa Menores de 26","157804"
"2004-04-01","Transporte","TC-Tarifa Normal","131317"
"2004-04-01","Transporte","TC-Tarifa Reducida","19523"
"2004-04-01","Transporte","TT-Tarifa Mayores de 65","39663"
"2004-04-01","Transporte","TT-Tarifa Menores de 26","53956"
"2004-04-01","Transporte","TT-Tarifa Normal","454543"
"2004-05-01","Cimadevilla Centro Control","Campo Valdés","181"
"2004-05-01","Cimadevilla Centro Control","Fermín García Bernardo","188"
"2004-05-01","Cimadevilla con Tarjeta","Campo Valdés","2929"
"2004-05-01","Cimadevilla con Tarjeta","Fermín García Bernardo","3046"
"2004-05-01","ORA","ORA","14200"
"2004-05-01","Piscinas","Piscina Coto Control","6425"
"2004-05-01","Piscinas","Piscina La Calzada Control","4998"
"2004-05-01","Piscinas","Piscina Llano Control","9405"
"2004-05-01","Piscinas","Piscina Moreda Control","5714"
"2004-05-01","Piscinas","Piscina Panchano Control","3575"
"2004-05-01","Piscinas","Piscina Pumarin Control","6901"
"2004-05-01","Transporte","Tarjeta Turística","0"
"2004-05-01","Transporte","TC-Tarifa Empleado","2688"
"2004-05-01","Transporte","TC-Tarifa Empleado Emtusa","8457"
"2004-05-01","Transporte","TC-Tarifa Gratuita","12535"
"2004-05-01","Transporte","TC-Tarifa IES","4020"
"2004-05-01","Transporte","TC-Tarifa JOP","1509"
"2004-05-01","Transporte","TC-Tarifa Mayores de 65","62876"
"2004-05-01","Transporte","TC-Tarifa Menores de 26","186158"
"2004-05-01","Transporte","TC-Tarifa Normal","146236"
"2004-05-01","Transporte","TC-Tarifa Reducida","22367"
"2004-05-01","Transporte","TT-Tarifa Mayores de 65","42600"
"2004-05-01","Transporte","TT-Tarifa Menores de 26","61673"
"2004-05-01","Transporte","TT-Tarifa Normal","473304"
"2004-06-01","Cimadevilla Centro Control","Campo Valdés","642"
"2004-06-01","Cimadevilla Centro Control","Fermín García Bernardo","319"
"2004-06-01","Cimadevilla con Tarjeta","Campo Valdés","4666"
"2004-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","4668"
"2004-06-01","ORA","ORA","14200"
"2004-06-01","Piscinas","Piscina Coto Control","5751"
"2004-06-01","Piscinas","Piscina La Calzada Control","4441"
"2004-06-01","Piscinas","Piscina Llano Control","8373"
"2004-06-01","Piscinas","Piscina Moreda Control","4992"
"2004-06-01","Piscinas","Piscina Panchano Control","2957"
"2004-06-01","Piscinas","Piscina Pumarin Control","6391"
"2004-06-01","Transporte","Tarjeta Turística","0"
"2004-06-01","Transporte","TC-Tarifa Empleado","2682"
"2004-06-01","Transporte","TC-Tarifa Empleado Emtusa","8603"
"2004-06-01","Transporte","TC-Tarifa Gratuita","13794"
"2004-06-01","Transporte","TC-Tarifa IES","2647"
"2004-06-01","Transporte","TC-Tarifa JOP","1462"
"2004-06-01","Transporte","TC-Tarifa Mayores de 65","68709"
"2004-06-01","Transporte","TC-Tarifa Menores de 26","151967"
"2004-06-01","Transporte","TC-Tarifa Normal","145001"
"2004-06-01","Transporte","TC-Tarifa Reducida","23952"
"2004-06-01","Transporte","TT-Tarifa Mayores de 65","43982"
"2004-06-01","Transporte","TT-Tarifa Menores de 26","51179"
"2004-06-01","Transporte","TT-Tarifa Normal","451116"
"2004-07-01","Cimadevilla Centro Control","Campo Valdés","366"
"2004-07-01","Cimadevilla Centro Control","Fermín García Bernardo","249"
"2004-07-01","Cimadevilla con Tarjeta","Campo Valdés","3075"
"2004-07-01","Cimadevilla con Tarjeta","Fermín García Bernardo","3827"
"2004-07-01","Gijón Bici","Gijón Bici","2313"
"2004-07-01","ORA","ORA","14200"
"2004-07-01","Piscinas","Piscina La Calzada Control","7830"
"2004-07-01","Piscinas","Piscina Llano Control","11531"
"2004-07-01","Piscinas","Piscina Panchano Control","2912"
"2004-07-01","Piscinas","Piscina Pumarin Control","16"
"2004-07-01","Transporte","Tarjeta Turística","67"
"2004-07-01","Transporte","TC-Tarifa Empleado","2816"
"2004-07-01","Transporte","TC-Tarifa Empleado Emtusa","164"
"2004-07-01","Transporte","TC-Tarifa Familiar Emtusa","8909"
"2004-07-01","Transporte","TC-Tarifa Gratuita","14288"
"2004-07-01","Transporte","TC-Tarifa JOP","1714"
"2004-07-01","Transporte","TC-Tarifa Mayores de 65","77118"
"2004-07-01","Transporte","TC-Tarifa Menores de 26","127369"
"2004-07-01","Transporte","TC-Tarifa Normal","152812"
"2004-07-01","Transporte","TC-Tarifa Reducida","25985"
"2004-07-01","Transporte","TT-Tarifa Mayores de 65","49940"
"2004-07-01","Transporte","TT-Tarifa Menores de 26","48206"
"2004-07-01","Transporte","TT-Tarifa Normal","458872"
"2004-08-01","Cimadevilla Centro Control","Campo Valdés","299"
"2004-08-01","Cimadevilla Centro Control","Fermín García Bernardo","157"
"2004-08-01","Cimadevilla con Tarjeta","Campo Valdés","2624"
"2004-08-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2686"
"2004-08-01","Convenio Sporting","Molinón","23"
"2004-08-01","Gijón Bici","Gijón Bici","3000"
"2004-08-01","ORA","ORA","14200"
"2004-08-01","Piscinas","Piscina Coto Control","6461"
"2004-08-01","Piscinas","Piscina La Calzada Control","84"
"2004-08-01","Piscinas","Piscina Moreda Control","6435"
"2004-08-01","Piscinas","Piscina Pumarin Control","8424"
"2004-08-01","Transporte","Tarjeta Turística","173"
"2004-08-01","Transporte","TC-Tarifa Empleado","3192"
"2004-08-01","Transporte","TC-Tarifa Empleado Emtusa","9161"
"2004-08-01","Transporte","TC-Tarifa Gratuita","13693"
"2004-08-01","Transporte","TC-Tarifa JOP","1553"
"2004-08-01","Transporte","TC-Tarifa Mayores de 65","79963"
"2004-08-01","Transporte","TC-Tarifa Menores de 26","110849"
"2004-08-01","Transporte","TC-Tarifa Normal","143796"
"2004-08-01","Transporte","TC-Tarifa Reducida","25859"
"2004-08-01","Transporte","TT-Tarifa Mayores de 65","53277"
"2004-08-01","Transporte","TT-Tarifa Menores de 26","42130"
"2004-08-01","Transporte","TT-Tarifa Normal","419008"
"2004-09-01","Cimadevilla Centro Control","Campo Valdés","415"
"2004-09-01","Cimadevilla Centro Control","Fermín García Bernardo","285"
"2004-09-01","Cimadevilla con Tarjeta","Campo Valdés","3197"
"2004-09-01","Cimadevilla con Tarjeta","Fermín García Bernardo","4371"
"2004-09-01","Gijón Bici","Gijón Bici","3784"
"2004-09-01","ORA","ORA","14200"
"2004-09-01","Piscinas","Piscina Coto Control","4074"
"2004-09-01","Piscinas","Piscina La Calzada Control","3599"
"2004-09-01","Piscinas","Piscina Llano Control","4631"
"2004-09-01","Piscinas","Piscina Moreda Control","3638"
"2004-09-01","Piscinas","Piscina Panchano Control","2047"
"2004-09-01","Piscinas","Piscina Pumarin Control","4569"
"2004-09-01","Transporte","Tarjeta Turística","23"
"2004-09-01","Transporte","TC-Tarifa Empleado","2769"
"2004-09-01","Transporte","TC-Tarifa Empleado Emtusa","9036"
"2004-09-01","Transporte","TC-Tarifa Gratuita","14648"
"2004-09-01","Transporte","TC-Tarifa IES","1442"
"2004-09-01","Transporte","TC-Tarifa JOP","1412"
"2004-09-01","Transporte","TC-Tarifa Mayores de 65","75314"
"2004-09-01","Transporte","TC-Tarifa Menores de 26","145704"
"2004-09-01","Transporte","TC-Tarifa Normal","153969"
"2004-09-01","Transporte","TC-Tarifa Reducida","24751"
"2004-09-01","Transporte","TT-Tarifa Mayores de 65","45665"
"2004-09-01","Transporte","TT-Tarifa Menores de 26","50942"
"2004-09-01","Transporte","TT-Tarifa Normal","422908"
"2004-09-12","Convenio Sporting","Molinón","47"
"2004-09-26","Convenio Sporting","Molinón","59"
"2004-10-01","Cimadevilla Centro Control","Campo Valdés","371"
"2004-10-01","Cimadevilla Centro Control","Fermín García Bernardo","275"
"2004-10-01","Cimadevilla con Tarjeta","Campo Valdés","2762"
"2004-10-01","Cimadevilla con Tarjeta","Fermín García Bernardo","3306"
"2004-10-01","Gijón Bici","Gijón Bici","3664"
"2004-10-01","ORA","ORA","14200"
"2004-10-01","Piscinas","Piscina Coto Control","6142"
"2004-10-01","Piscinas","Piscina La Calzada Control","3969"
"2004-10-01","Piscinas","Piscina Llano Control","8703"
"2004-10-01","Piscinas","Piscina Moreda Control","5348"
"2004-10-01","Piscinas","Piscina Panchano Control","2183"
"2004-10-01","Piscinas","Piscina Pumarin Control","6983"
"2004-10-01","Transporte","Tarjeta Turística","20"
"2004-10-01","Transporte","TC-Tarifa Empleado","2782"
"2004-10-01","Transporte","TC-Tarifa Empleado Emtusa","9814"
"2004-10-01","Transporte","TC-Tarifa Gratuita","15639"
"2004-10-01","Transporte","TC-Tarifa IES","3655"
"2004-10-01","Transporte","TC-Tarifa JOP","1314"
"2004-10-01","Transporte","TC-Tarifa Mayores de 65","77601"
"2004-10-01","Transporte","TC-Tarifa Menores de 26","188526"
"2004-10-01","Transporte","TC-Tarifa Normal","168639"
"2004-10-01","Transporte","TC-Tarifa Reducida","24908"
"2004-10-01","Transporte","TT-Tarifa Mayores de 65","44453"
"2004-10-01","Transporte","TT-Tarifa Menores de 26","73028"
"2004-10-01","Transporte","TT-Tarifa Normal","436822"
"2004-10-10","Convenio Sporting","Molinón","29"
"2004-10-24","Convenio Sporting","Molinón","53"
"2004-11-01","Cimadevilla Centro Control","Campo Valdés","334"
"2004-11-01","Cimadevilla Centro Control","Fermín García Bernardo","320"
"2004-11-01","Cimadevilla con Tarjeta","Campo Valdés","2521"
"2004-11-01","Cimadevilla con Tarjeta","Fermín García Bernardo","3052"
"2004-11-01","Gijón Bici","Gijón Bici","3468"
"2004-11-01","ORA","ORA","14200"
"2004-11-01","Piscinas","Piscina Coto Control","6626"
"2004-11-01","Piscinas","Piscina La Calzada Control","4585"
"2004-11-01","Piscinas","Piscina Llano Control","8580"
"2004-11-01","Piscinas","Piscina Moreda Control","5497"
"2004-11-01","Piscinas","Piscina Panchano Control","3589"
"2004-11-01","Piscinas","Piscina Pumarin Control","7373"
"2004-11-01","Transporte","Tarjeta Turística","0"
"2004-11-01","Transporte","TC-Tarifa Empleado","2942"
"2004-11-01","Transporte","TC-Tarifa Empleado Emtusa","171"
"2004-11-01","Transporte","TC-Tarifa Familiar Emtusa","9890"
"2004-11-01","Transporte","TC-Tarifa Gratuita","16163"
"2004-11-01","Transporte","TC-Tarifa IES","4027"
"2004-11-01","Transporte","TC-Tarifa JOP","1262"
"2004-11-01","Transporte","TC-Tarifa Mayores de 65","77811"
"2004-11-01","Transporte","TC-Tarifa Menores de 26","193103"
"2004-11-01","Transporte","TC-Tarifa Normal","175475"
"2004-11-01","Transporte","TC-Tarifa Reducida","23690"
"2004-11-01","Transporte","TT-Tarifa Mayores de 65","40476"
"2004-11-01","Transporte","TT-Tarifa Menores de 26","79507"
"2004-11-01","Transporte","TT-Tarifa Normal","436684"
"2004-11-07","Convenio Sporting","Molinón","54"
"2004-11-21","Convenio Sporting","Molinón","61"
"2004-12-01","Cimadevilla Centro Control","Campo Valdés","339"
"2004-12-01","Cimadevilla Centro Control","Fermín García Bernardo","348"
"2004-12-01","Cimadevilla con Tarjeta","Campo Valdés","2241"
"2004-12-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2145"
"2004-12-01","Gijón Bici","Gijón Bici","2125"
"2004-12-01","ORA","ORA","14200"
"2004-12-01","Piscinas","Piscina Coto Control","4953"
"2004-12-01","Piscinas","Piscina La Calzada Control","3503"
"2004-12-01","Piscinas","Piscina Llano Control","6198"
"2004-12-01","Piscinas","Piscina Moreda Control","4293"
"2004-12-01","Piscinas","Piscina Panchano Control","2702"
"2004-12-01","Piscinas","Piscina Pumarin Control","5057"
"2004-12-01","Transporte","Tarjeta Turística","24"
"2004-12-01","Transporte","TC-Tarifa Empleado","2791"
"2004-12-01","Transporte","TC-Tarifa Empleado Emtusa","161"
"2004-12-01","Transporte","TC-Tarifa Familiar Emtusa","8743"
"2004-12-01","Transporte","TC-Tarifa Gratuita","15000"
"2004-12-01","Transporte","TC-Tarifa IES","2142"
"2004-12-01","Transporte","TC-Tarifa JOP","1130"
"2004-12-01","Transporte","TC-Tarifa Mayores de 65","76694"
"2004-12-01","Transporte","TC-Tarifa Menores de 26","156135"
"2004-12-01","Transporte","TC-Tarifa Normal","167511"
"2004-12-01","Transporte","TC-Tarifa Reducida","23096"
"2004-12-01","Transporte","TT-Tarifa Mayores de 65","35277"
"2004-12-01","Transporte","TT-Tarifa Menores de 26","52556"
"2004-12-01","Transporte","TT-Tarifa Normal","395390"
