Fecha,Servicio,Instalacion,Usos
"2008-09-01","Mediatecas","Infantiles","779"
"2008-09-01","OIJ","Oficina Informacion Juvenil","575"
"2008-09-01","ORA","ORA","19357"
"2008-09-01","Piscinas","Piscina Coto Control","6067"
"2008-09-01","Piscinas","Piscina La Calzada Control","1832"
"2008-09-01","Piscinas","Piscina Llano Control","6069"
"2008-09-01","Piscinas","Piscina Moreda Control","2273"
"2008-09-01","Piscinas","Piscina Panchano Control","2803"
"2008-09-01","Piscinas","Piscina Pumarin Control","5753"
"2008-09-01","Préstamos bibliotecas","Adultos","20293"
"2008-09-01","Préstamos bibliotecas","Infantiles","4481"
"2008-09-01","Reserva de instalaciones","Antigua Pescadería","43"
"2008-09-01","Reserva de instalaciones","Casa Consistorial","15"
"2008-09-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","864"
"2008-09-01","Reserva de instalaciones","Complejo Deportivo La Calzada","783"
"2008-09-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","18"
"2008-09-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","229"
"2008-09-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","1151"
"2008-09-01","Reserva de instalaciones","Gimnasios de El Molinón","36"
"2008-09-01","Reserva de instalaciones","Pabellón de Deportes La Arena","164"
"2008-09-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","140"
"2008-09-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","128"
"2008-09-01","Reserva de instalaciones","Palacio de Deportes","347"
"2008-09-01","Reserva de instalaciones","Piscina Municipal Centro Panchano","104"
"2008-09-01","Reserva de instalaciones","Piscina Municipal El Coto","598"
"2008-09-01","Reserva de instalaciones","Piscina Municipal El Llano","600"
"2008-09-01","Transporte","Tarjeta Turística","387"
"2008-09-01","Transporte","TC-Abono Anual","11080"
"2008-09-01","Transporte","TC-Abono Mes","112359"
"2008-09-01","Transporte","TC-Abono Mes Mayores de 65","15244"
"2008-09-01","Transporte","TC-Abono Mes Menores de 26","33668"
"2008-09-01","Transporte","TC-Abono Semestral","6008"
"2008-09-01","Transporte","TC-Tarifa Empleado","2836"
"2008-09-01","Transporte","TC-Tarifa Empleado Emtusa","10236"
"2008-09-01","Transporte","TC-Tarifa Gratuita","26224"
"2008-09-01","Transporte","TC-Tarifa IES","1164"
"2008-09-01","Transporte","TC-Tarifa JOP","978"
"2008-09-01","Transporte","TC-Tarifa Mayores de 65","155791"
"2008-09-01","Transporte","TC-Tarifa Menores de 13","54195"
"2008-09-01","Transporte","TC-Tarifa Menores de 26","96113"
"2008-09-01","Transporte","TC-Tarifa Normal","286900"
"2008-09-01","Transporte","TC-Tarifa Reducida","25511"
"2008-09-01","Transporte","TT-Tarifa Normal","252775"
"2008-10-01","Cimadevilla Centro Control","Campo Valdés","241"
"2008-10-01","Cimadevilla Centro Control","Fermín García Bernardo","240"
"2008-10-01","Cimadevilla con Tarjeta","Campo Valdés","2156"
"2008-10-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2498"
"2008-10-01","Cimadevilla Taxi","Campo Valdés","498"
"2008-10-01","Cimadevilla Taxi","Fermín García Bernardo","384"
"2008-10-01","Gijón Bici","Gijón Bici","3379"
"2008-10-01","Instalaciones Deportivas","Instalaciones Deportivas","6247"
"2008-10-01","Mediatecas","Adultos","9194"
"2008-10-01","Mediatecas","Infantiles","734"
"2008-10-01","OIJ","Oficina Informacion Juvenil","670"
"2008-10-01","ORA","ORA","19357"
"2008-10-01","Otros","Edificio Trinidad","15"
"2008-10-01","Piscinas","Piscina Coto Control","6395"
"2008-10-01","Piscinas","Piscina La Calzada Control","4137"
"2008-10-01","Piscinas","Piscina Llano Control","7435"
"2008-10-01","Piscinas","Piscina Moreda Control","4335"
"2008-10-01","Piscinas","Piscina Panchano Control","2886"
"2008-10-01","Piscinas","Piscina Pumarin Control","5584"
"2008-10-01","Préstamos bibliotecas","Adultos","23950"
"2008-10-01","Préstamos bibliotecas","Infantiles","7931"
"2008-10-01","Reserva de instalaciones","Antigua Pescadería","67"
"2008-10-01","Reserva de instalaciones","Casa Consistorial","22"
"2008-10-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","599"
"2008-10-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1578"
"2008-10-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","31"
"2008-10-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","400"
"2008-10-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","1143"
"2008-10-01","Reserva de instalaciones","Gimnasios de El Molinón","25"
"2008-10-01","Reserva de instalaciones","Pabellón de Deportes La Arena","186"
"2008-10-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","204"
"2008-10-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","69"
"2008-10-01","Reserva de instalaciones","Palacio de Deportes","351"
"2008-10-01","Reserva de instalaciones","Piscina Municipal Centro Panchano","185"
"2008-10-01","Reserva de instalaciones","Piscina Municipal El Coto","674"
"2008-10-01","Reserva de instalaciones","Piscina Municipal El Llano","713"
"2008-10-01","Transporte","Tarjeta Turística","159"
"2008-10-01","Transporte","TC-Abono Anual","12675"
"2008-10-01","Transporte","TC-Abono Mes","133062"
"2008-10-01","Transporte","TC-Abono Mes Mayores de 65","15619"
"2008-10-01","Transporte","TC-Abono Mes Menores de 26","66909"
"2008-10-01","Transporte","TC-Abono Semestral","8196"
"2008-10-01","Transporte","TC-Tarifa Empleado","3012"
"2008-10-01","Transporte","TC-Tarifa Empleado Emtusa","549"
"2008-10-01","Transporte","TC-Tarifa Familiar Emtusa","10952"
"2008-10-01","Transporte","TC-Tarifa Gratuita","26418"
"2008-10-01","Transporte","TC-Tarifa IES","4812"
"2008-10-01","Transporte","TC-Tarifa JOP","794"
"2008-10-01","Transporte","TC-Tarifa Mayores de 65","156987"
"2008-10-01","Transporte","TC-Tarifa Menores de 13","59065"
"2008-10-01","Transporte","TC-Tarifa Menores de 26","126482"
"2008-10-01","Transporte","TC-Tarifa Normal","314484"
"2008-10-01","Transporte","TC-Tarifa Reducida","25239"
"2008-10-01","Transporte","TT-Tarifa Normal","272523"
"2008-11-01","Cimadevilla Centro Control","Campo Valdés","39"
"2008-11-01","Cimadevilla Centro Control","Fermín García Bernardo","263"
"2008-11-01","Cimadevilla con Tarjeta","Campo Valdés","360"
"2008-11-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2349"
"2008-11-01","Cimadevilla Taxi","Campo Valdés","52"
"2008-11-01","Cimadevilla Taxi","Fermín García Bernardo","432"
"2008-11-01","Gijón Bici","Gijón Bici","1839"
"2008-11-01","Instalaciones Deportivas","Instalaciones Deportivas","5441"
"2008-11-01","Mediatecas","Adultos","8199"
"2008-11-01","Mediatecas","Infantiles","550"
"2008-11-01","OIJ","Oficina Informacion Juvenil","528"
"2008-11-01","ORA","ORA","19357"
"2008-11-01","Otros","Edificio Trinidad","53"
"2008-11-01","Piscinas","Piscina Coto Control","5820"
"2008-11-01","Piscinas","Piscina La Calzada Control","3835"
"2008-11-01","Piscinas","Piscina Llano Control","7525"
"2008-11-01","Piscinas","Piscina Moreda Control","3955"
"2008-11-01","Piscinas","Piscina Panchano Control","2768"
"2008-11-01","Piscinas","Piscina Pumarin Control","4017"
"2008-11-01","Préstamos bibliotecas","Adultos","21643"
"2008-11-01","Préstamos bibliotecas","Infantiles","7511"
"2008-11-01","Reserva de instalaciones","Antigua Pescadería","36"
"2008-11-01","Reserva de instalaciones","Casa Consistorial","30"
"2008-11-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","344"
"2008-11-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1385"
"2008-11-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","7"
"2008-11-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","321"
"2008-11-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","906"
"2008-11-01","Reserva de instalaciones","Gimnasios de El Molinón","38"
"2008-11-01","Reserva de instalaciones","Pabellón de Deportes La Arena","147"
"2008-11-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","191"
"2008-11-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","56"
"2008-11-01","Reserva de instalaciones","Palacio de Deportes","369"
"2008-11-01","Reserva de instalaciones","Piscina Municipal Centro Panchano","204"
"2008-11-01","Reserva de instalaciones","Piscina Municipal El Coto","703"
"2008-11-01","Reserva de instalaciones","Piscina Municipal El Llano","704"
"2008-11-01","Transporte","Tarjeta Turística","65"
"2008-11-01","Transporte","TC-Abono Anual","12263"
"2008-11-01","Transporte","TC-Abono Mes","127026"
"2008-11-01","Transporte","TC-Abono Mes Mayores de 65","14971"
"2008-11-01","Transporte","TC-Abono Mes Menores de 26","71576"
"2008-11-01","Transporte","TC-Abono Semestral","7742"
"2008-11-01","Transporte","TC-Tarifa Empleado","3173"
"2008-11-01","Transporte","TC-Tarifa Empleado Emtusa","529"
"2008-11-01","Transporte","TC-Tarifa Familiar Emtusa","9855"
"2008-11-01","Transporte","TC-Tarifa Gratuita","24157"
"2008-11-01","Transporte","TC-Tarifa IES","4283"
"2008-11-01","Transporte","TC-Tarifa JOP","705"
"2008-11-01","Transporte","TC-Tarifa Mayores de 65","141128"
"2008-11-01","Transporte","TC-Tarifa Menores de 13","53326"
"2008-11-01","Transporte","TC-Tarifa Menores de 26","112550"
"2008-11-01","Transporte","TC-Tarifa Normal","288685"
"2008-11-01","Transporte","TC-Tarifa Reducida","21671"
"2008-11-01","Transporte","TT-Tarifa Normal","241208"
"2008-12-01","Cimadevilla Centro Control","Campo Valdés","21"
"2008-12-01","Cimadevilla Centro Control","Fermín García Bernardo","285"
"2008-12-01","Cimadevilla con Tarjeta","Campo Valdés","1020"
"2008-12-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2342"
"2008-12-01","Cimadevilla Taxi","Campo Valdés","241"
"2008-12-01","Cimadevilla Taxi","Fermín García Bernardo","414"
"2008-12-01","Gijón Bici","Gijón Bici","1272"
"2008-12-01","Instalaciones Deportivas","Instalaciones Deportivas","4778"
"2008-12-01","Mediatecas","Adultos","8257"
"2008-12-01","Mediatecas","Infantiles","519"
"2008-12-01","OIJ","Oficina Informacion Juvenil","371"
"2008-12-01","ORA","ORA","19357"
"2008-12-01","Otros","Edificio Trinidad","7"
"2008-12-01","Piscinas","Piscina Coto Control","5344"
"2008-12-01","Piscinas","Piscina La Calzada Control","3216"
"2008-12-01","Piscinas","Piscina Llano Control","5638"
"2008-12-01","Piscinas","Piscina Moreda Control","3180"
"2008-12-01","Piscinas","Piscina Panchano Control","2293"
"2008-12-01","Piscinas","Piscina Pumarin Control","3561"
"2008-12-01","Préstamos bibliotecas","Adultos","21552"
"2008-12-01","Préstamos bibliotecas","Infantiles","6849"
"2008-12-01","Reserva de instalaciones","Antigua Pescadería","21"
"2008-12-01","Reserva de instalaciones","Casa Consistorial","18"
"2008-12-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","270"
"2008-12-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1391"
"2008-12-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","10"
"2008-12-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","275"
"2008-12-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","830"
"2008-12-01","Reserva de instalaciones","Gimnasios de El Molinón","14"
"2008-12-01","Reserva de instalaciones","Jardín Botánico Atlántico","2"
"2008-12-01","Reserva de instalaciones","Pabellón de Deportes La Arena","140"
"2008-12-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","141"
"2008-12-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","38"
"2008-12-01","Reserva de instalaciones","Palacio de Deportes","239"
"2008-12-01","Reserva de instalaciones","Piscina Municipal Centro Panchano","164"
"2008-12-01","Reserva de instalaciones","Piscina Municipal El Coto","650"
"2008-12-01","Reserva de instalaciones","Piscina Municipal El Llano","575"
"2008-12-01","Transporte","Tarjeta Turística","30"
"2008-12-01","Transporte","TC-Abono Anual","11754"
"2008-12-01","Transporte","TC-Abono Mes","117367"
"2008-12-01","Transporte","TC-Abono Mes Mayores de 65","14861"
"2008-12-01","Transporte","TC-Abono Mes Menores de 26","49578"
"2008-12-01","Transporte","TC-Abono Semestral","7770"
"2008-12-01","Transporte","TC-Tarifa Empleado","2921"
"2008-12-01","Transporte","TC-Tarifa Empleado Emtusa","10139"
"2008-12-01","Transporte","TC-Tarifa Gratuita","22696"
"2008-12-01","Transporte","TC-Tarifa IES","2927"
"2008-12-01","Transporte","TC-Tarifa JOP","766"
"2008-12-01","Transporte","TC-Tarifa Mayores de 65","138890"
"2008-12-01","Transporte","TC-Tarifa Menores de 13","50643"
"2008-12-01","Transporte","TC-Tarifa Menores de 26","104160"
"2008-12-01","Transporte","TC-Tarifa Normal","279827"
"2008-12-01","Transporte","TC-Tarifa Reducida","21817"
"2008-12-01","Transporte","TT-Tarifa Normal","233591"
