Fecha,Servicio,Instalacion,Usos
"2012-01-01","Reserva de instalaciones","Antigua Pescadería","23"
"2012-01-01","Reserva de instalaciones","Casa Consistorial","27"
"2012-01-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","30"
"2012-01-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","448"
"2012-01-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4440"
"2012-01-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","23"
"2012-01-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3423"
"2012-01-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3695"
"2012-01-01","Reserva de instalaciones","Edificio Pelayo","2"
"2012-01-01","Reserva de instalaciones","Pabellón de Deportes La Arena","283"
"2012-01-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","260"
"2012-01-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","60"
"2012-01-01","Reserva de instalaciones","Pabellón de La Tejerona","571"
"2012-01-01","Reserva de instalaciones","Palacio de Deportes","289"
"2012-01-01","Reserva de instalaciones","Piscina Municipal El Coto","4373"
"2012-01-01","Reserva de instalaciones","Piscina Municipal El Llano","4571"
"2012-01-01","Transporte","Tarjeta Ciudadana","903666"
"2012-01-01","Transporte","Tarjeta Transporte","202026"
"2012-02-01","Aseos públicos","Avda Carlos Marx","500"
"2012-02-01","Aseos públicos","Avda del Llano","654"
"2012-02-01","Aseos públicos","C/ Puerto el Pontón","356"
"2012-02-01","Aseos públicos","Cerro Santa Catalina","152"
"2012-02-01","Aseos públicos","Donato Argüelles","829"
"2012-02-01","Aseos públicos","El Rinconín","728"
"2012-02-01","Aseos públicos","Jardines de la Reina","1011"
"2012-02-01","Aseos públicos","Molinón-Piles","630"
"2012-02-01","Aseos públicos","Parque de las Palmeras","190"
"2012-02-01","Aseos públicos","Parque del Cabo San Lorenzo","57"
"2012-02-01","Aseos públicos","Paseo de Begoña","1261"
"2012-02-01","Aseos públicos","Paseo del Muro, Escalera 11","2154"
"2012-02-01","Aseos públicos","Paseo del Muro, escalera 3","2024"
"2012-02-01","Aseos públicos","Paseo del Muro, tostadero","1981"
"2012-02-01","Aseos públicos","Playa de Poniente","1765"
"2012-02-01","Aseos públicos","Playa del Arbeyal","355"
"2012-02-01","Aseos públicos","Plaza San Miguel","708"
"2012-02-01","Cimadevilla Centro Control","Campo Valdés","245"
"2012-02-01","Cimadevilla Centro Control","Fermín García Bernardo","130"
"2012-02-01","Cimadevilla con Tarjeta","Campo Valdés","2476"
"2012-02-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1076"
"2012-02-01","Cimadevilla Taxi","Campo Valdés","320"
"2012-02-01","Cimadevilla Taxi","Fermín García Bernardo","139"
"2012-02-01","Gijón Bici","Gijón Bici","1545"
"2012-02-01","GijónBici","Horas Uso","957"
"2012-02-01","GijónBici","Usuarios","613"
"2012-02-01","GijónBici","Viajes","1545"
"2012-02-01","Instalaciones Deportivas","Instalaciones Deportivas","21772"
"2012-02-01","Mediatecas","Adultos","11385"
"2012-02-01","Mediatecas","Infantiles","819"
"2012-02-01","Préstamos bibliotecas","Adultos","21834"
"2012-02-01","Préstamos bibliotecas","Infantiles","6251"
"2012-02-01","Reserva de instalaciones","Antigua Pescadería","27"
"2012-02-01","Reserva de instalaciones","Casa Consistorial","33"
"2012-02-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","15"
"2012-02-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","420"
"2012-02-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4107"
"2012-02-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","31"
"2012-02-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3256"
"2012-02-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3546"
"2012-02-01","Reserva de instalaciones","Edificio Pelayo","2"
"2012-02-01","Reserva de instalaciones","Pabellón de Deportes La Arena","358"
"2012-02-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","282"
"2012-02-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","53"
"2012-02-01","Reserva de instalaciones","Pabellón de La Tejerona","540"
"2012-02-01","Reserva de instalaciones","Palacio de Deportes","258"
"2012-02-01","Reserva de instalaciones","Piscina Municipal El Coto","4329"
"2012-02-01","Reserva de instalaciones","Piscina Municipal El Llano","4515"
"2012-02-01","Transporte","Tarjeta Ciudadana","887948"
"2012-02-01","Transporte","Tarjeta Transporte","193501"
"2012-03-01","Aseos públicos","Avda Carlos Marx","429"
"2012-03-01","Aseos públicos","Avda del Llano","892"
"2012-03-01","Aseos públicos","C/ Puerto el Pontón","136"
"2012-03-01","Aseos públicos","Cerro Santa Catalina","561"
"2012-03-01","Aseos públicos","Donato Argüelles","1239"
"2012-03-01","Aseos públicos","El Rinconín","1226"
"2012-03-01","Aseos públicos","Jardines de la Reina","1828"
"2012-03-01","Aseos públicos","Molinón-Piles","596"
"2012-03-01","Aseos públicos","Parque de las Palmeras","207"
"2012-03-01","Aseos públicos","Parque del Cabo San Lorenzo","51"
"2012-03-01","Aseos públicos","Paseo de Begoña","1353"
"2012-03-01","Aseos públicos","Paseo del Muro, Escalera 11","2611"
"2012-03-01","Aseos públicos","Paseo del Muro, escalera 3","2717"
"2012-03-01","Aseos públicos","Paseo del Muro, tostadero","3010"
"2012-03-01","Aseos públicos","Playa de Poniente","2317"
"2012-03-01","Aseos públicos","Playa del Arbeyal","641"
"2012-03-01","Aseos públicos","Plaza San Miguel","1133"
"2012-03-01","Cimadevilla Centro Control","Campo Valdés","243"
"2012-03-01","Cimadevilla Centro Control","Fermín García Bernardo","244"
"2012-03-01","Cimadevilla con Tarjeta","Campo Valdés","1952"
"2012-03-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1640"
"2012-03-01","Cimadevilla Taxi","Campo Valdés","293"
"2012-03-01","Cimadevilla Taxi","Fermín García Bernardo","200"
"2012-03-01","Gijón Bici","Gijón Bici","3299"
"2012-03-01","GijónBici","Horas Uso","2210"
"2012-03-01","GijónBici","Usuarios","1118"
"2012-03-01","GijónBici","Viajes","3299"
"2012-03-01","Instalaciones Deportivas","Instalaciones Deportivas","24806"
"2012-03-01","Mediatecas","Adultos","11931"
"2012-03-01","Mediatecas","Infantiles","788"
"2012-03-01","Préstamos bibliotecas","Adultos","23489"
"2012-03-01","Préstamos bibliotecas","Infantiles","6982"
"2012-03-01","Reserva de instalaciones","Antigua Pescadería","34"
"2012-03-01","Reserva de instalaciones","Casa Consistorial","16"
"2012-03-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","7"
"2012-03-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","802"
"2012-03-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4347"
"2012-03-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","25"
"2012-03-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3700"
"2012-03-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4176"
"2012-03-01","Reserva de instalaciones","Edificio Pelayo","2"
"2012-03-01","Reserva de instalaciones","Pabellón de Deportes La Arena","401"
"2012-03-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","231"
"2012-03-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","75"
"2012-03-01","Reserva de instalaciones","Pabellón de La Tejerona","630"
"2012-03-01","Reserva de instalaciones","Palacio de Deportes","283"
"2012-03-01","Reserva de instalaciones","Piscina Municipal El Coto","4737"
"2012-03-01","Reserva de instalaciones","Piscina Municipal El Llano","5340"
"2012-03-01","Transporte","Tarjeta Ciudadana","965891"
"2012-03-01","Transporte","Tarjeta Transporte","210201"
"2012-04-01","Aseos públicos","Avda Carlos Marx","155"
"2012-04-01","Aseos públicos","Avda del Llano","622"
"2012-04-01","Aseos públicos","C/ Puerto el Pontón","153"
"2012-04-01","Aseos públicos","Cerro Santa Catalina","149"
"2012-04-01","Aseos públicos","Donato Argüelles","1240"
"2012-04-01","Aseos públicos","El Rinconín","797"
"2012-04-01","Aseos públicos","Jardines de la Reina","1565"
"2012-04-01","Aseos públicos","Molinón-Piles","744"
"2012-04-01","Aseos públicos","Parque de las Palmeras","164"
"2012-04-01","Aseos públicos","Parque del Cabo San Lorenzo","7"
"2012-04-01","Aseos públicos","Paseo de Begoña","1457"
"2012-04-01","Aseos públicos","Paseo del Muro, Escalera 11","1083"
"2012-04-01","Aseos públicos","Paseo del Muro, escalera 3","2295"
"2012-04-01","Aseos públicos","Paseo del Muro, tostadero","2338"
"2012-04-01","Aseos públicos","Playa de Poniente","1954"
"2012-04-01","Aseos públicos","Playa del Arbeyal","576"
"2012-04-01","Aseos públicos","Plaza San Miguel","1068"
"2012-04-01","Cimadevilla Centro Control","Campo Valdés","230"
"2012-04-01","Cimadevilla Centro Control","Fermín García Bernardo","256"
"2012-04-01","Cimadevilla con Tarjeta","Campo Valdés","1633"
"2012-04-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2169"
"2012-04-01","Cimadevilla Taxi","Campo Valdés","291"
"2012-04-01","Cimadevilla Taxi","Fermín García Bernardo","327"
"2012-04-01","Gijón Bici","Gijón Bici","2184"
"2012-04-01","GijónBici","Horas Uso","1361"
"2012-04-01","GijónBici","Usuarios","855"
"2012-04-01","GijónBici","Viajes","2194"
"2012-04-01","Instalaciones Deportivas","Instalaciones Deportivas","22222"
"2012-04-01","Mediatecas","Adultos","11348"
"2012-04-01","Mediatecas","Infantiles","738"
"2012-04-01","Préstamos bibliotecas","Adultos","23641"
"2012-04-01","Préstamos bibliotecas","Infantiles","7108"
"2012-04-01","Reserva de instalaciones","Antigua Pescadería","22"
"2012-04-01","Reserva de instalaciones","Casa Consistorial","23"
"2012-04-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","11"
"2012-04-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","327"
"2012-04-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4132"
"2012-04-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","25"
"2012-04-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3279"
"2012-04-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3894"
"2012-04-01","Reserva de instalaciones","Edificio Pelayo","2"
"2012-04-01","Reserva de instalaciones","Pabellón de Deportes La Arena","372"
"2012-04-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","296"
"2012-04-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","76"
"2012-04-01","Reserva de instalaciones","Pabellón de La Tejerona","576"
"2012-04-01","Reserva de instalaciones","Palacio de Deportes","273"
"2012-04-01","Reserva de instalaciones","Piscina Municipal El Coto","4282"
"2012-04-01","Reserva de instalaciones","Piscina Municipal El Llano","4632"
"2012-04-01","Transporte","Tarjeta Ciudadana","852011"
"2012-04-01","Transporte","Tarjeta Transporte","187365"
"2012-05-01","Aseos públicos","Avda Carlos Marx","522"
"2012-05-01","Aseos públicos","Avda del Llano","555"
"2012-05-01","Aseos públicos","C/ Puerto el Pontón","220"
"2012-05-01","Aseos públicos","Cerro Santa Catalina","164"
"2012-05-01","Aseos públicos","Donato Argüelles","1326"
"2012-05-01","Aseos públicos","El Rinconín","1309"
"2012-05-01","Aseos públicos","Jardines de la Reina","1401"
"2012-05-01","Aseos públicos","Molinón-Piles","1023"
"2012-05-01","Aseos públicos","Parque de las Palmeras","153"
"2012-05-01","Aseos públicos","Parque del Cabo San Lorenzo","164"
"2012-05-01","Aseos públicos","Paseo de Begoña","1589"
"2012-05-01","Aseos públicos","Paseo del Muro, Escalera 11","3156"
"2012-05-01","Aseos públicos","Paseo del Muro, escalera 3","2947"
"2012-05-01","Aseos públicos","Paseo del Muro, tostadero","3443"
"2012-05-01","Aseos públicos","Playa de Poniente","2889"
"2012-05-01","Aseos públicos","Playa del Arbeyal","1128"
"2012-05-01","Aseos públicos","Plaza Cataluña","0"
"2012-05-01","Aseos públicos","Plaza San Miguel","1094"
"2012-05-01","Cimadevilla Centro Control","Campo Valdés","227"
"2012-05-01","Cimadevilla Centro Control","Fermín García Bernardo","234"
"2012-05-01","Cimadevilla con Tarjeta","Campo Valdés","1984"
"2012-05-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2349"
"2012-05-01","Cimadevilla Taxi","Campo Valdés","313"
"2012-05-01","Cimadevilla Taxi","Fermín García Bernardo","261"
"2012-05-01","Gijón Bici","Gijón Bici","4238"
"2012-05-01","GijónBici","Horas Uso","1814"
"2012-05-01","GijónBici","Usuarios","2652"
"2012-05-01","GijónBici","Viajes","4238"
"2012-05-01","Inscripciones","Cursos","1435"
"2012-05-01","Instalaciones Deportivas","Instalaciones Deportivas","24735"
"2012-05-01","Mediatecas","Adultos","12476"
"2012-05-01","Mediatecas","Infantiles","856"
"2012-05-01","Préstamos bibliotecas","Adultos","22860"
"2012-05-01","Préstamos bibliotecas","Infantiles","6204"
"2012-05-01","Reserva de instalaciones","Antigua Pescadería","37"
"2012-05-01","Reserva de instalaciones","Casa Consistorial","44"
"2012-05-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","9"
"2012-05-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","766"
"2012-05-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4268"
"2012-05-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","33"
"2012-05-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3668"
"2012-05-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4356"
"2012-05-01","Reserva de instalaciones","Pabellón de Deportes La Arena","373"
"2012-05-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","259"
"2012-05-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","99"
"2012-05-01","Reserva de instalaciones","Pabellón de La Tejerona","588"
"2012-05-01","Reserva de instalaciones","Palacio de Deportes","309"
"2012-05-01","Reserva de instalaciones","Piscina Municipal El Coto","4712"
"2012-05-01","Reserva de instalaciones","Piscina Municipal El Llano","5214"
"2012-05-01","Transporte","Tarjeta Ciudadana","981655"
"2012-05-01","Transporte","Tarjeta Transporte","208982"
"2012-06-01","Aseos públicos","Avda Carlos Marx","0"
"2012-06-01","Aseos públicos","Avda del Llano","394"
"2012-06-01","Aseos públicos","C/ Puerto el Pontón","164"
"2012-06-01","Aseos públicos","Cerro Santa Catalina","477"
"2012-06-01","Aseos públicos","Donato Argüelles","1011"
"2012-06-01","Aseos públicos","El Rinconín","1228"
"2012-06-01","Aseos públicos","Jardines de la Reina","1729"
"2012-06-01","Aseos públicos","Molinón-Piles","812"
"2012-06-01","Aseos públicos","Parque de las Palmeras","91"
"2012-06-01","Aseos públicos","Parque del Cabo San Lorenzo","237"
"2012-06-01","Aseos públicos","Paseo de Begoña","1031"
"2012-06-01","Aseos públicos","Paseo del Muro, Escalera 11","2960"
"2012-06-01","Aseos públicos","Paseo del Muro, escalera 3","2777"
"2012-06-01","Aseos públicos","Paseo del Muro, tostadero","3053"
"2012-06-01","Aseos públicos","Playa de Poniente","2646"
"2012-06-01","Aseos públicos","Playa del Arbeyal","960"
"2012-06-01","Aseos públicos","Plaza Cataluña","531"
"2012-06-01","Aseos públicos","Plaza San Miguel","1141"
"2012-06-01","Cimadevilla Centro Control","Campo Valdés","292"
"2012-06-01","Cimadevilla Centro Control","Fermín García Bernardo","234"
"2012-06-01","Cimadevilla con Tarjeta","Campo Valdés","1716"
"2012-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2199"
"2012-06-01","Cimadevilla Taxi","Campo Valdés","313"
"2012-06-01","Cimadevilla Taxi","Fermín García Bernardo","317"
"2012-06-01","Gijón Bici","Gijón Bici","4284"
"2012-06-01","GijónBici","Horas Uso","2765"
"2012-06-01","GijónBici","Usuarios","1358"
"2012-06-01","GijónBici","Viajes","4284"
"2012-06-01","Inscripciones","Cursos","357"
"2012-06-01","Instalaciones Deportivas","Instalaciones Deportivas","21487"
"2012-06-01","Mediatecas","Adultos","11525"
"2012-06-01","Mediatecas","Infantiles","790"
"2012-06-01","Préstamos bibliotecas","Adultos","20651"
"2012-06-01","Préstamos bibliotecas","Infantiles","5742"
"2012-06-01","Reserva de instalaciones","Antigua Pescadería","22"
"2012-06-01","Reserva de instalaciones","Casa Consistorial","23"
"2012-06-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","776"
"2012-06-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3947"
"2012-06-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","22"
"2012-06-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3078"
"2012-06-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3729"
"2012-06-01","Reserva de instalaciones","Jardín Botánico Atlántico","59"
"2012-06-01","Reserva de instalaciones","Pabellón de Deportes La Arena","320"
"2012-06-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","220"
"2012-06-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","76"
"2012-06-01","Reserva de instalaciones","Pabellón de La Tejerona","492"
"2012-06-01","Reserva de instalaciones","Palacio de Deportes","266"
"2012-06-01","Reserva de instalaciones","Piscina Municipal El Coto","3962"
"2012-06-01","Reserva de instalaciones","Piscina Municipal El Llano","4495"
"2012-06-01","Transporte","Tarjeta Ciudadana","879047"
"2012-06-01","Transporte","Tarjeta Transporte","192078"
"2012-07-01","Aseos públicos","Avda Carlos Marx","506"
"2012-07-01","Aseos públicos","Avda del Llano","992"
"2012-07-01","Aseos públicos","C/ Puerto el Pontón","24"
"2012-07-01","Aseos públicos","Cerro Santa Catalina","179"
"2012-07-01","Aseos públicos","Donato Argüelles","1065"
"2012-07-01","Aseos públicos","El Rinconín","1264"
"2012-07-01","Aseos públicos","Jardines de la Reina","2039"
"2012-07-01","Aseos públicos","Molinón-Piles","1206"
"2012-07-01","Aseos públicos","Parque de las Palmeras","67"
"2012-07-01","Aseos públicos","Parque del Cabo San Lorenzo","443"
"2012-07-01","Aseos públicos","Paseo de Begoña","1922"
"2012-07-01","Aseos públicos","Paseo del Muro, Escalera 11","5137"
"2012-07-01","Aseos públicos","Paseo del Muro, escalera 3","3600"
"2012-07-01","Aseos públicos","Paseo del Muro, tostadero","4510"
"2012-07-01","Aseos públicos","Playa de Poniente","4175"
"2012-07-01","Aseos públicos","Playa del Arbeyal","2798"
"2012-07-01","Aseos públicos","Plaza Cataluña","1004"
"2012-07-01","Aseos públicos","Plaza San Miguel","1233"
"2012-07-01","Cimadevilla Centro Control","Campo Valdés","239"
"2012-07-01","Cimadevilla Centro Control","Fermín García Bernardo","258"
"2012-07-01","Cimadevilla con Tarjeta","Campo Valdés","1824"
"2012-07-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2456"
"2012-07-01","Cimadevilla Taxi","Campo Valdés","454"
"2012-07-01","Cimadevilla Taxi","Fermín García Bernardo","253"
"2012-07-01","Gijón Bici","Gijón Bici","4855"
"2012-07-01","GijónBici","Horas Uso","3284"
"2012-07-01","GijónBici","Usuarios","1592"
"2012-07-01","GijónBici","Viajes","4855"
"2012-07-01","Inscripciones","Cursos","141"
"2012-07-01","Instalaciones Deportivas","Instalaciones Deportivas","18503"
"2012-07-01","Mediatecas","Adultos","12347"
"2012-07-01","Mediatecas","Infantiles","682"
"2012-07-01","Préstamos bibliotecas","Adultos","18941"
"2012-07-01","Préstamos bibliotecas","Infantiles","5521"
"2012-07-01","Reserva de instalaciones","Antigua Pescadería","18"
"2012-07-01","Reserva de instalaciones","Casa Consistorial","25"
"2012-07-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","1008"
"2012-07-01","Reserva de instalaciones","Complejo Deportivo La Calzada","5650"
"2012-07-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","34"
"2012-07-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","41"
"2012-07-01","Reserva de instalaciones","Edificio Pelayo","1"
"2012-07-01","Reserva de instalaciones","Jardín Botánico Atlántico","1130"
"2012-07-01","Reserva de instalaciones","Palacio de Deportes","554"
"2012-07-01","Reserva de instalaciones","Piscina Municipal El Coto","4261"
"2012-07-01","Reserva de instalaciones","Piscina Municipal El Llano","4801"
"2012-07-01","Reserva de instalaciones","Piscina Municipal La Camocha","980"
"2012-07-01","Transporte","Tarjeta Ciudadana","895529"
"2012-07-01","Transporte","Tarjeta Transporte","214576"
"2012-08-01","Aseos públicos","Avda Carlos Marx","741"
"2012-08-01","Aseos públicos","Avda del Llano","1185"
"2012-08-01","Aseos públicos","C/ Puerto el Pontón","0"
"2012-08-01","Aseos públicos","Cerro Santa Catalina","316"
"2012-08-01","Aseos públicos","Donato Argüelles","908"
"2012-08-01","Aseos públicos","El Rinconín","1657"
"2012-08-01","Aseos públicos","Jardines de la Reina","1226"
"2012-08-01","Aseos públicos","Molinón-Piles","1150"
"2012-08-01","Aseos públicos","Parque de las Palmeras","214"
"2012-08-01","Aseos públicos","Parque del Cabo San Lorenzo","742"
"2012-08-01","Aseos públicos","Paseo de Begoña","642"
"2012-08-01","Aseos públicos","Paseo del Muro, Escalera 11","5237"
"2012-08-01","Aseos públicos","Paseo del Muro, escalera 3","3773"
"2012-08-01","Aseos públicos","Paseo del Muro, tostadero","4579"
"2012-08-01","Aseos públicos","Playa de Poniente","4287"
"2012-08-01","Aseos públicos","Playa del Arbeyal","2967"
"2012-08-01","Aseos públicos","Plaza Cataluña","451"
"2012-08-01","Aseos públicos","Plaza San Miguel","857"
"2012-08-01","Cimadevilla Centro Control","Campo Valdés","270"
"2012-08-01","Cimadevilla Centro Control","Fermín García Bernardo","115"
"2012-08-01","Cimadevilla con Tarjeta","Campo Valdés","828"
"2012-08-01","Cimadevilla con Tarjeta","Fermín García Bernardo","975"
"2012-08-01","Cimadevilla Taxi","Campo Valdés","444"
"2012-08-01","Cimadevilla Taxi","Fermín García Bernardo","140"
"2012-08-01","Gijón Bici","Gijón Bici","7489"
"2012-08-01","GijónBici","Horas Uso","5634"
"2012-08-01","GijónBici","Usuarios","2215"
"2012-08-01","GijónBici","Viajes","7489"
"2012-08-01","Inscripciones","Cursos","224"
"2012-08-01","Instalaciones Deportivas","Instalaciones Deportivas","14596"
"2012-08-01","Mediatecas","Adultos","12669"
"2012-08-01","Mediatecas","Infantiles","750"
"2012-08-01","Préstamos bibliotecas","Adultos","18961"
"2012-08-01","Préstamos bibliotecas","Infantiles","4301"
"2012-08-01","Reserva de instalaciones","Antigua Pescadería","9"
"2012-08-01","Reserva de instalaciones","Casa Consistorial","12"
"2012-08-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","962"
"2012-08-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4948"
"2012-08-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","22"
"2012-08-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","2510"
"2012-08-01","Reserva de instalaciones","Edificio Pelayo","1"
"2012-08-01","Reserva de instalaciones","Jardín Botánico Atlántico","1826"
"2012-08-01","Reserva de instalaciones","Pabellón de Deportes La Arena","57"
"2012-08-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","2"
"2012-08-01","Reserva de instalaciones","Pabellón de La Tejerona","284"
"2012-08-01","Reserva de instalaciones","Palacio de Deportes","384"
"2012-08-01","Reserva de instalaciones","Piscina Municipal El Coto","1839"
"2012-08-01","Reserva de instalaciones","Piscina Municipal El Llano","63"
"2012-08-01","Reserva de instalaciones","Piscina Municipal La Camocha","1677"
"2012-08-01","Transporte","Tarjeta Ciudadana","905236"
"2012-08-01","Transporte","Tarjeta Transporte","222400"
"2012-09-01","010","Cursos","72"
"2012-09-01","010","Cursos Munipales","84"
"2012-09-01","010","Informacion Personal","191"
"2012-09-01","010","Instalaciones Deportivas","32"
"2012-09-01","010","Renovacion Cursos","20"
"2012-09-01","Aseos públicos","Avda Carlos Marx","262"
"2012-09-01","Aseos públicos","Avda del Llano","805"
"2012-09-01","Aseos públicos","C/ Puerto el Pontón","0"
"2012-09-01","Aseos públicos","Cerro Santa Catalina","119"
"2012-09-01","Aseos públicos","Donato Argüelles","1607"
"2012-09-01","Aseos públicos","El Rinconín","1202"
"2012-09-01","Aseos públicos","Jardines de la Reina","1502"
"2012-09-01","Aseos públicos","Molinón-Piles","950"
"2012-09-01","Aseos públicos","Parque de las Palmeras","57"
"2012-09-01","Aseos públicos","Parque del Cabo San Lorenzo","397"
"2012-09-01","Aseos públicos","Paseo de Begoña","984"
"2012-09-01","Aseos públicos","Paseo del Muro, Escalera 11","3766"
"2012-09-01","Aseos públicos","Paseo del Muro, escalera 3","3100"
"2012-09-01","Aseos públicos","Paseo del Muro, tostadero","3919"
"2012-09-01","Aseos públicos","Playa de Poniente","2972"
"2012-09-01","Aseos públicos","Playa del Arbeyal","1430"
"2012-09-01","Aseos públicos","Plaza Cataluña","35"
"2012-09-01","Aseos públicos","Plaza San Miguel","987"
"2012-09-01","Cimadevilla Centro Control","Campo Valdés","224"
"2012-09-01","Cimadevilla Centro Control","Fermín García Bernardo","210"
"2012-09-01","Cimadevilla con Tarjeta","Campo Valdés","1373"
"2012-09-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1637"
"2012-09-01","Cimadevilla Taxi","Campo Valdés","308"
"2012-09-01","Cimadevilla Taxi","Fermín García Bernardo","208"
"2012-09-01","Gijón Bici","Gijón Bici","6597"
"2012-09-01","GijónBici","Horas Uso","4908"
"2012-09-01","GijónBici","Usuarios","2049"
"2012-09-01","GijónBici","Viajes","6597"
