Fecha,Servicio,Instalacion,Usos
"2010-02-01","Cimadevilla Taxi","Campo Valdés","204"
"2010-02-01","Cimadevilla Taxi","Fermín García Bernardo","359"
"2010-02-01","Gijón Bici","Gijón Bici","2010"
"2010-02-01","Instalaciones Deportivas","Instalaciones Deportivas","19750"
"2010-02-01","Mediatecas","Adultos","10378"
"2010-02-01","Mediatecas","Infantiles","789"
"2010-02-01","ORA","ORA","19357"
"2010-02-01","Préstamos bibliotecas","Adultos","22135"
"2010-02-01","Préstamos bibliotecas","Infantiles","7057"
"2010-02-01","Reserva de instalaciones","Antigua Pescadería","45"
"2010-02-01","Reserva de instalaciones","Casa Consistorial","15"
"2010-02-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","368"
"2010-02-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3948"
"2010-02-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","35"
"2010-02-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3021"
"2010-02-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3308"
"2010-02-01","Reserva de instalaciones","Pabellón de Deportes La Arena","27"
"2010-02-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","320"
"2010-02-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","51"
"2010-02-01","Reserva de instalaciones","Palacio de Deportes","288"
"2010-02-01","Reserva de instalaciones","Piscina Municipal El Coto","4192"
"2010-02-01","Reserva de instalaciones","Piscina Municipal El Llano","4132"
"2010-02-01","Transporte","Tarjeta Ciudadana","842096"
"2010-02-01","Transporte","Tarjeta Transporte","199246"
"2010-03-01","Aseos públicos","Avda Carlos Marx","274"
"2010-03-01","Aseos públicos","Avda del Llano","440"
"2010-03-01","Aseos públicos","C/ Puerto el Pontón","140"
"2010-03-01","Aseos públicos","Donato Argüelles","1157"
"2010-03-01","Aseos públicos","El Rinconín","1024"
"2010-03-01","Aseos públicos","Jardines de la Reina","1094"
"2010-03-01","Aseos públicos","Molinón-Piles","492"
"2010-03-01","Aseos públicos","Parque de las Palmeras","346"
"2010-03-01","Aseos públicos","Parque del Cabo San Lorenzo","350"
"2010-03-01","Aseos públicos","Paseo de Begoña","1564"
"2010-03-01","Aseos públicos","Paseo del Muro, Escalera 11","2160"
"2010-03-01","Aseos públicos","Paseo del Muro, escalera 3","1202"
"2010-03-01","Aseos públicos","Paseo del Muro, tostadero","2787"
"2010-03-01","Aseos públicos","Playa de Poniente","1474"
"2010-03-01","Aseos públicos","Playa del Arbeyal","405"
"2010-03-01","Aseos públicos","Plaza Cataluña","886"
"2010-03-01","Aseos públicos","Plaza San Miguel","580"
"2010-03-01","Cimadevilla Centro Control","Campo Valdés","197"
"2010-03-01","Cimadevilla Centro Control","Fermín García Bernardo","234"
"2010-03-01","Cimadevilla con Tarjeta","Campo Valdés","1342"
"2010-03-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2105"
"2010-03-01","Cimadevilla Taxi","Campo Valdés","200"
"2010-03-01","Cimadevilla Taxi","Fermín García Bernardo","345"
"2010-03-01","Gijón Bici","Gijón Bici","2374"
"2010-03-01","Instalaciones Deportivas","Instalaciones Deportivas","23068"
"2010-03-01","Mediatecas","Adultos","11408"
"2010-03-01","Mediatecas","Infantiles","846"
"2010-03-01","ORA","ORA","19357"
"2010-03-01","Préstamos bibliotecas","Adultos","26935"
"2010-03-01","Préstamos bibliotecas","Infantiles","8610"
"2010-03-01","Reserva de instalaciones","Antigua Pescadería","40"
"2010-03-01","Reserva de instalaciones","Casa Consistorial","21"
"2010-03-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","607"
"2010-03-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4551"
"2010-03-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","57"
"2010-03-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3365"
"2010-03-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3754"
"2010-03-01","Reserva de instalaciones","Pabellón de Deportes La Arena","326"
"2010-03-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","320"
"2010-03-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","78"
"2010-03-01","Reserva de instalaciones","Palacio de Deportes","319"
"2010-03-01","Reserva de instalaciones","Piscina Municipal El Coto","4998"
"2010-03-01","Reserva de instalaciones","Piscina Municipal El Llano","4632"
"2010-03-01","Transporte","Tarjeta Ciudadana","966654"
"2010-03-01","Transporte","Tarjeta Transporte","228124"
"2010-04-01","Aseos públicos","Avda Carlos Marx","474"
"2010-04-01","Aseos públicos","Avda del Llano","88"
"2010-04-01","Aseos públicos","C/ Puerto el Pontón","462"
"2010-04-01","Aseos públicos","Donato Argüelles","740"
"2010-04-01","Aseos públicos","El Rinconín","1027"
"2010-04-01","Aseos públicos","Jardines de la Reina","252"
"2010-04-01","Aseos públicos","Parque de las Palmeras","834"
"2010-04-01","Aseos públicos","Parque del Cabo San Lorenzo","378"
"2010-04-01","Aseos públicos","Paseo de Begoña","1538"
"2010-04-01","Aseos públicos","Paseo del Muro, Escalera 11","1894"
"2010-04-01","Aseos públicos","Paseo del Muro, escalera 3","2399"
"2010-04-01","Aseos públicos","Paseo del Muro, tostadero","3123"
"2010-04-01","Aseos públicos","Playa de Poniente","2240"
"2010-04-01","Aseos públicos","Playa del Arbeyal","689"
"2010-04-01","Aseos públicos","Plaza Cataluña","671"
"2010-04-01","Aseos públicos","Plaza San Miguel","1020"
"2010-04-01","Cimadevilla Centro Control","Campo Valdés","198"
"2010-04-01","Cimadevilla Centro Control","Fermín García Bernardo","232"
"2010-04-01","Cimadevilla con Tarjeta","Campo Valdés","2002"
"2010-04-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2085"
"2010-04-01","Cimadevilla Taxi","Campo Valdés","340"
"2010-04-01","Cimadevilla Taxi","Fermín García Bernardo","306"
"2010-04-01","Gijón Bici","Gijón Bici","4099"
"2010-04-01","Instalaciones Deportivas","Instalaciones Deportivas","20181"
"2010-04-01","Mediatecas","Adultos","9347"
"2010-04-01","Mediatecas","Infantiles","731"
"2010-04-01","ORA","ORA","19357"
"2010-04-01","Préstamos bibliotecas","Adultos","23151"
"2010-04-01","Préstamos bibliotecas","Infantiles","6750"
"2010-04-01","Reserva de instalaciones","Antigua Pescadería","60"
"2010-04-01","Reserva de instalaciones","Casa Consistorial","15"
"2010-04-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","696"
"2010-04-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3912"
"2010-04-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","45"
"2010-04-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3055"
"2010-04-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3209"
"2010-04-01","Reserva de instalaciones","Pabellón de Deportes La Arena","299"
"2010-04-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","250"
"2010-04-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","59"
"2010-04-01","Reserva de instalaciones","Palacio de Deportes","318"
"2010-04-01","Reserva de instalaciones","Piscina Municipal El Coto","4537"
"2010-04-01","Reserva de instalaciones","Piscina Municipal El Llano","3726"
"2010-04-01","Transporte","Tarjeta Ciudadana","903783"
"2010-04-01","Transporte","Tarjeta Transporte","207879"
"2010-05-01","Aseos públicos","Avda Carlos Marx","414"
"2010-05-01","Aseos públicos","Avda del Llano","64"
"2010-05-01","Aseos públicos","C/ Puerto el Pontón","200"
"2010-05-01","Aseos públicos","Cerro Santa Catalina","0"
"2010-05-01","Aseos públicos","Donato Argüelles","901"
"2010-05-01","Aseos públicos","El Rinconín","829"
"2010-05-01","Aseos públicos","Jardines de la Reina","673"
"2010-05-01","Aseos públicos","Molinón-Piles","513"
"2010-05-01","Aseos públicos","Parque de las Palmeras","513"
"2010-05-01","Aseos públicos","Parque del Cabo San Lorenzo","432"
"2010-05-01","Aseos públicos","Paseo de Begoña","1259"
"2010-05-01","Aseos públicos","Paseo del Muro, Escalera 11","1997"
"2010-05-01","Aseos públicos","Paseo del Muro, escalera 3","2394"
"2010-05-01","Aseos públicos","Paseo del Muro, tostadero","3404"
"2010-05-01","Aseos públicos","Playa de Poniente","1950"
"2010-05-01","Aseos públicos","Playa del Arbeyal","807"
"2010-05-01","Aseos públicos","Plaza Cataluña","12"
"2010-05-01","Aseos públicos","Plaza San Miguel","1120"
"2010-05-01","Cimadevilla Centro Control","Campo Valdés","72"
"2010-05-01","Cimadevilla Centro Control","Fermín García Bernardo","63"
"2010-05-01","Cimadevilla con Tarjeta","Campo Valdés","644"
"2010-05-01","Cimadevilla con Tarjeta","Fermín García Bernardo","490"
"2010-05-01","Cimadevilla Taxi","Campo Valdés","129"
"2010-05-01","Cimadevilla Taxi","Fermín García Bernardo","104"
"2010-05-01","Gijón Bici","Gijón Bici","3733"
"2010-05-01","Instalaciones Deportivas","Instalaciones Deportivas","20655"
"2010-05-01","Mediatecas","Adultos","10454"
"2010-05-01","Mediatecas","Infantiles","696"
"2010-05-01","ORA","ORA","19357"
"2010-05-01","Préstamos bibliotecas","Adultos","22863"
"2010-05-01","Préstamos bibliotecas","Infantiles","6840"
"2010-05-01","Reserva de instalaciones","Antigua Pescadería","74"
"2010-05-01","Reserva de instalaciones","Casa Consistorial","24"
"2010-05-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","649"
"2010-05-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4337"
"2010-05-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","58"
"2010-05-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3133"
"2010-05-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3385"
"2010-05-01","Reserva de instalaciones","Pabellón de Deportes La Arena","355"
"2010-05-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","328"
"2010-05-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","63"
"2010-05-01","Reserva de instalaciones","Palacio de Deportes","356"
"2010-05-01","Reserva de instalaciones","Piscina Municipal El Coto","4469"
"2010-05-01","Reserva de instalaciones","Piscina Municipal El Llano","3424"
"2010-05-01","Transporte","Tarjeta Ciudadana","934627"
"2010-05-01","Transporte","Tarjeta Transporte","211543"
"2010-06-01","Aseos públicos","Avda Carlos Marx","356"
"2010-06-01","Aseos públicos","Avda del Llano","409"
"2010-06-01","Aseos públicos","C/ Puerto el Pontón","0"
"2010-06-01","Aseos públicos","Cerro Santa Catalina","0"
"2010-06-01","Aseos públicos","Donato Argüelles","789"
"2010-06-01","Aseos públicos","El Rinconín","945"
"2010-06-01","Aseos públicos","Jardines de la Reina","1545"
"2010-06-01","Aseos públicos","Molinón-Piles","152"
"2010-06-01","Aseos públicos","Parque de las Palmeras","1194"
"2010-06-01","Aseos públicos","Parque del Cabo San Lorenzo","423"
"2010-06-01","Aseos públicos","Paseo de Begoña","1316"
"2010-06-01","Aseos públicos","Paseo del Muro, Escalera 11","3107"
"2010-06-01","Aseos públicos","Paseo del Muro, escalera 3","1837"
"2010-06-01","Aseos públicos","Paseo del Muro, tostadero","3006"
"2010-06-01","Aseos públicos","Playa de Poniente","1477"
"2010-06-01","Aseos públicos","Playa del Arbeyal","1195"
"2010-06-01","Aseos públicos","Plaza Cataluña","201"
"2010-06-01","Aseos públicos","Plaza San Miguel","1475"
"2010-06-01","Cimadevilla Centro Control","Campo Valdés","298"
"2010-06-01","Cimadevilla Centro Control","Fermín García Bernardo","275"
"2010-06-01","Cimadevilla con Tarjeta","Campo Valdés","2057"
"2010-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2400"
"2010-06-01","Cimadevilla Taxi","Campo Valdés","385"
"2010-06-01","Cimadevilla Taxi","Fermín García Bernardo","458"
"2010-06-01","Gijón Bici","Gijón Bici","3494"
"2010-06-01","Instalaciones Deportivas","Instalaciones Deportivas","19968"
"2010-06-01","Mediatecas","Adultos","9818"
"2010-06-01","Mediatecas","Infantiles","795"
"2010-06-01","ORA","ORA","18681"
"2010-06-01","Préstamos bibliotecas","Adultos","21331"
"2010-06-01","Préstamos bibliotecas","Infantiles","6004"
"2010-06-01","Reserva de instalaciones","Antigua Pescadería","30"
"2010-06-01","Reserva de instalaciones","Casa Consistorial","16"
"2010-06-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","817"
"2010-06-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3777"
"2010-06-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","22"
"2010-06-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2752"
"2010-06-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3007"
"2010-06-01","Reserva de instalaciones","Jardín Botánico Atlántico","1429"
"2010-06-01","Reserva de instalaciones","Pabellón de Deportes La Arena","301"
"2010-06-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","218"
"2010-06-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","54"
"2010-06-01","Reserva de instalaciones","Palacio de Deportes","343"
"2010-06-01","Reserva de instalaciones","Piscina Municipal El Coto","4006"
"2010-06-01","Reserva de instalaciones","Piscina Municipal El Llano","3196"
"2010-06-01","Transporte","Tarjeta Ciudadana","865594"
"2010-06-01","Transporte","Tarjeta Transporte","201792"
"2010-07-01","Aseos públicos","Avda Carlos Marx","210"
"2010-07-01","Aseos públicos","Avda del Llano","506"
"2010-07-01","Aseos públicos","C/ Puerto el Pontón","0"
"2010-07-01","Aseos públicos","Cerro Santa Catalina","206"
"2010-07-01","Aseos públicos","Donato Argüelles","714"
"2010-07-01","Aseos públicos","El Rinconín","1158"
"2010-07-01","Aseos públicos","Jardines de la Reina","1637"
"2010-07-01","Aseos públicos","Molinón-Piles","483"
"2010-07-01","Aseos públicos","Parque de las Palmeras","1036"
"2010-07-01","Aseos públicos","Parque del Cabo San Lorenzo","589"
"2010-07-01","Aseos públicos","Paseo de Begoña","1466"
"2010-07-01","Aseos públicos","Paseo del Muro, Escalera 11","4360"
"2010-07-01","Aseos públicos","Paseo del Muro, escalera 3","3081"
"2010-07-01","Aseos públicos","Paseo del Muro, tostadero","4355"
"2010-07-01","Aseos públicos","Playa de Poniente","2387"
"2010-07-01","Aseos públicos","Playa del Arbeyal","1887"
"2010-07-01","Aseos públicos","Plaza Cataluña","348"
"2010-07-01","Aseos públicos","Plaza San Miguel","1632"
"2010-07-01","Cimadevilla Centro Control","Campo Valdés","313"
"2010-07-01","Cimadevilla Centro Control","Fermín García Bernardo","300"
"2010-07-01","Cimadevilla con Tarjeta","Campo Valdés","1979"
"2010-07-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2618"
"2010-07-01","Cimadevilla Taxi","Campo Valdés","479"
"2010-07-01","Cimadevilla Taxi","Fermín García Bernardo","451"
"2010-07-01","Gijón Bici","Gijón Bici","4984"
"2010-07-01","Instalaciones Deportivas","Instalaciones Deportivas","14971"
"2010-07-01","Mediatecas","Adultos","10282"
"2010-07-01","Mediatecas","Infantiles","786"
"2010-07-01","ORA","ORA","19854"
"2010-07-01","Préstamos bibliotecas","Adultos","18974"
"2010-07-01","Préstamos bibliotecas","Infantiles","4982"
"2010-07-01","Reserva de instalaciones","Antigua Pescadería","20"
"2010-07-01","Reserva de instalaciones","Casa Consistorial","17"
"2010-07-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","1134"
"2010-07-01","Reserva de instalaciones","Complejo Deportivo La Calzada","5514"
"2010-07-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","35"
"2010-07-01","Reserva de instalaciones","Jardín Botánico Atlántico","2771"
"2010-07-01","Reserva de instalaciones","Palacio de Deportes","452"
"2010-07-01","Reserva de instalaciones","Piscina Municipal El Coto","5028"
"2010-07-01","Transporte","Tarjeta Ciudadana","880970"
"2010-07-01","Transporte","Tarjeta Transporte","223246"
"2010-08-01","Aseos públicos","Avda Carlos Marx","290"
"2010-08-01","Aseos públicos","Avda del Llano","685"
"2010-08-01","Aseos públicos","C/ Puerto el Pontón","0"
"2010-08-01","Aseos públicos","Cerro Santa Catalina","248"
"2010-08-01","Aseos públicos","Donato Argüelles","489"
"2010-08-01","Aseos públicos","El Rinconín","1647"
"2010-08-01","Aseos públicos","Jardines de la Reina","1484"
"2010-08-01","Aseos públicos","Molinón-Piles","1019"
"2010-08-01","Aseos públicos","Parque de las Palmeras","633"
"2010-08-01","Aseos públicos","Parque del Cabo San Lorenzo","778"
"2010-08-01","Aseos públicos","Paseo de Begoña","1559"
"2010-08-01","Aseos públicos","Paseo del Muro, Escalera 11","5011"
"2010-08-01","Aseos públicos","Paseo del Muro, escalera 3","3940"
"2010-08-01","Aseos públicos","Paseo del Muro, tostadero","5109"
"2010-08-01","Aseos públicos","Playa de Poniente","4041"
"2010-08-01","Aseos públicos","Playa del Arbeyal","2211"
"2010-08-01","Aseos públicos","Plaza Cataluña","354"
"2010-08-01","Aseos públicos","Plaza San Miguel","1843"
"2010-08-01","Cimadevilla Centro Control","Campo Valdés","245"
"2010-08-01","Cimadevilla Centro Control","Fermín García Bernardo","279"
"2010-08-01","Cimadevilla con Tarjeta","Campo Valdés","1505"
"2010-08-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2512"
"2010-08-01","Cimadevilla Taxi","Campo Valdés","458"
"2010-08-01","Cimadevilla Taxi","Fermín García Bernardo","406"
"2010-08-01","Gijón Bici","Gijón Bici","5626"
"2010-08-01","Instalaciones Deportivas","Instalaciones Deportivas","12423"
"2010-08-01","Mediatecas","Adultos","10729"
"2010-08-01","Mediatecas","Infantiles","1065"
"2010-08-01","ORA","ORA","20486"
"2010-08-01","Préstamos bibliotecas","Adultos","19493"
"2010-08-01","Préstamos bibliotecas","Infantiles","4935"
"2010-08-01","Reserva de instalaciones","Antigua Pescadería","8"
"2010-08-01","Reserva de instalaciones","Casa Consistorial","5"
"2010-08-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","1145"
"2010-08-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4394"
"2010-08-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","85"
"2010-08-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3"
"2010-08-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","1311"
"2010-08-01","Reserva de instalaciones","Jardín Botánico Atlántico","1829"
"2010-08-01","Reserva de instalaciones","Pabellón de Deportes La Arena","59"
"2010-08-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","5"
"2010-08-01","Reserva de instalaciones","Palacio de Deportes","10"
"2010-08-01","Reserva de instalaciones","Piscina Municipal El Coto","63"
"2010-08-01","Reserva de instalaciones","Piscina Municipal El Llano","3506"
"2010-08-01","Transporte","Tarjeta Ciudadana","831090"
"2010-08-01","Transporte","Tarjeta Transporte","223926"
"2010-09-01","Aseos públicos","Avda Carlos Marx","407"
"2010-09-01","Aseos públicos","Avda del Llano","622"
"2010-09-01","Aseos públicos","C/ Puerto el Pontón","301"
"2010-09-01","Aseos públicos","Cerro Santa Catalina","783"
"2010-09-01","Aseos públicos","Donato Argüelles","820"
"2010-09-01","Aseos públicos","El Rinconín","1111"
"2010-09-01","Aseos públicos","Jardines de la Reina","2549"
"2010-09-01","Aseos públicos","Molinón-Piles","658"
"2010-09-01","Aseos públicos","Parque de las Palmeras","459"
"2010-09-01","Aseos públicos","Parque del Cabo San Lorenzo","480"
"2010-09-01","Aseos públicos","Paseo de Begoña","1319"
"2010-09-01","Aseos públicos","Paseo del Muro, Escalera 11","3625"
"2010-09-01","Aseos públicos","Paseo del Muro, escalera 3","2607"
"2010-09-01","Aseos públicos","Paseo del Muro, tostadero","3359"
"2010-09-01","Aseos públicos","Playa de Poniente","2329"
"2010-09-01","Aseos públicos","Playa del Arbeyal","1078"
"2010-09-01","Aseos públicos","Plaza Cataluña","223"
"2010-09-01","Aseos públicos","Plaza San Miguel","1369"
"2010-09-01","Cimadevilla Centro Control","Campo Valdés","134"
"2010-09-01","Cimadevilla Centro Control","Fermín García Bernardo","102"
"2010-09-01","Cimadevilla con Tarjeta","Campo Valdés","1045"
"2010-09-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1421"
"2010-09-01","Cimadevilla Taxi","Campo Valdés","288"
"2010-09-01","Cimadevilla Taxi","Fermín García Bernardo","245"
"2010-09-01","Gijón Bici","Gijón Bici","4399"
"2010-09-01","Instalaciones Deportivas","Instalaciones Deportivas","15716"
"2010-09-01","Mediatecas","Adultos","10708"
"2010-09-01","Mediatecas","Infantiles","1042"
"2010-09-01","ORA","ORA","18356"
"2010-09-01","Préstamos bibliotecas","Adultos","20202"
"2010-09-01","Préstamos bibliotecas","Infantiles","5118"
"2010-09-01","Reserva de instalaciones","Antigua Pescadería","32"
"2010-09-01","Reserva de instalaciones","Casa Consistorial","13"
"2010-09-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","917"
"2010-09-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1321"
"2010-09-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","21"
"2010-09-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3531"
"2010-09-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3455"
"2010-09-01","Reserva de instalaciones","Pabellón de Deportes La Arena","253"
"2010-09-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","35"
"2010-09-01","Reserva de instalaciones","Palacio de Deportes","322"
"2010-09-01","Reserva de instalaciones","Piscina Municipal El Coto","1834"
"2010-09-01","Reserva de instalaciones","Piscina Municipal El Llano","3982"
"2010-09-01","Transporte","Tarjeta Ciudadana","810493"
"2010-09-01","Transporte","Tarjeta Transporte","204121"
"2010-10-01","Aseos públicos","Avda Carlos Marx","743"
"2010-10-01","Aseos públicos","Avda del Llano","650"
"2010-10-01","Aseos públicos","C/ Puerto el Pontón","162"
"2010-10-01","Aseos públicos","Cerro Santa Catalina","114"
"2010-10-01","Aseos públicos","Donato Argüelles","468"
"2010-10-01","Aseos públicos","El Rinconín","761"
"2010-10-01","Aseos públicos","Jardines de la Reina","2215"
"2010-10-01","Aseos públicos","Molinón-Piles","685"
"2010-10-01","Aseos públicos","Parque de las Palmeras","194"
"2010-10-01","Aseos públicos","Parque del Cabo San Lorenzo","326"
"2010-10-01","Aseos públicos","Paseo de Begoña","807"
"2010-10-01","Aseos públicos","Paseo del Muro, Escalera 11","2476"
"2010-10-01","Aseos públicos","Paseo del Muro, escalera 3","2169"
"2010-10-01","Aseos públicos","Paseo del Muro, tostadero","2988"
"2010-10-01","Aseos públicos","Playa de Poniente","1539"
"2010-10-01","Aseos públicos","Playa del Arbeyal","649"
"2010-10-01","Aseos públicos","Plaza Cataluña","378"
"2010-10-01","Aseos públicos","Plaza San Miguel","1130"
"2010-10-01","Cimadevilla Centro Control","Campo Valdés","285"
"2010-10-01","Cimadevilla Centro Control","Fermín García Bernardo","200"
"2010-10-01","Cimadevilla con Tarjeta","Campo Valdés","1888"
"2010-10-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1844"
"2010-10-01","Cimadevilla Taxi","Campo Valdés","423"
"2010-10-01","Cimadevilla Taxi","Fermín García Bernardo","319"
"2010-10-01","Gijón Bici","Gijón Bici","3168"
"2010-10-01","Instalaciones Deportivas","Instalaciones Deportivas","17122"
"2010-10-01","Mediatecas","Adultos","9788"
"2010-10-01","Mediatecas","Infantiles","926"
