Fecha,Servicio,Instalacion,Usos
"2017-02-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3415"
"2017-02-01","Reserva de instalaciones","Edificio Pelayo","2"
"2017-02-01","Reserva de instalaciones","Pabellón de Deportes La Arena","274"
"2017-02-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","375"
"2017-02-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","51"
"2017-02-01","Reserva de instalaciones","Pabellón de La Tejerona","447"
"2017-02-01","Reserva de instalaciones","Palacio de Deportes","271"
"2017-02-01","Reserva de instalaciones","Piscina Municipal El Coto","3690"
"2017-02-01","Reserva de instalaciones","Piscina Municipal El Llano","3840"
"2017-02-01","Reserva de instalaciones","Piscina Municipal La Camocha","1415"
"2017-02-01","Transporte","Tarjeta ciudadana","964352"
"2017-02-01","Transporte","Tarjeta transporte","129606"
"2017-03-01","010","Cursos","2"
"2017-03-01","010","Cursos Munipales","1"
"2017-03-01","010","Informacion Personal","862"
"2017-03-01","010","Instalaciones Deportivas","9"
"2017-03-01","010","Renovacion Cursos","2"
"2017-03-01","Apertura contenedores orgánicos","Montevil/Nuevo Roces","194"
"2017-03-01","Apertura contenedores orgánicos","Nuevo Gijón","288"
"2017-03-01","Apertura contenedores orgánicos","Polígono","6105"
"2017-03-01","Apertura contenedores orgánicos","Viesques","145"
"2017-03-01","Aseos públicos","Avda Carlos Marx","1690"
"2017-03-01","Aseos públicos","Avda del Llano","1486"
"2017-03-01","Aseos públicos","C/ Puerto el Pontón","10"
"2017-03-01","Aseos públicos","Cerro Santa Catalina","160"
"2017-03-01","Aseos públicos","Donato Argüelles","3330"
"2017-03-01","Aseos públicos","El Rinconín","1518"
"2017-03-01","Aseos públicos","Jardines de la Reina","1326"
"2017-03-01","Aseos públicos","Molinón-Piles","1502"
"2017-03-01","Aseos públicos","Parque de las Palmeras","162"
"2017-03-01","Aseos públicos","Parque del Cabo San Lorenzo","480"
"2017-03-01","Aseos públicos","Paseo de Begoña","1606"
"2017-03-01","Aseos públicos","Paseo del Muro, Escalera 11","6694"
"2017-03-01","Aseos públicos","Paseo del Muro, escalera 3","5098"
"2017-03-01","Aseos públicos","Paseo del Muro, tostadero","6344"
"2017-03-01","Aseos públicos","Playa de Poniente","4338"
"2017-03-01","Aseos públicos","Playa del Arbeyal","1222"
"2017-03-01","Aseos públicos","Plaza Cataluña","1334"
"2017-03-01","Aseos públicos","Plaza San Miguel","1950"
"2017-03-01","Gijón Bici","Gijón Bici","1198"
"2017-03-01","Inscripciones","Cursos","5533"
"2017-03-01","Préstamos bibliotecas","Adultos","16134"
"2017-03-01","Préstamos bibliotecas","Infantiles","8455"
"2017-03-01","Reserva de instalaciones","Antigua Pescadería","54"
"2017-03-01","Reserva de instalaciones","Casa Consistorial","32"
"2017-03-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","23"
"2017-03-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","339"
"2017-03-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4135"
"2017-03-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","18"
"2017-03-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3429"
"2017-03-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4068"
"2017-03-01","Reserva de instalaciones","Edificio Pelayo","1"
"2017-03-01","Reserva de instalaciones","Locales de ensayo para músicos","4"
"2017-03-01","Reserva de instalaciones","Pabellón de Deportes La Arena","303"
"2017-03-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","373"
"2017-03-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","54"
"2017-03-01","Reserva de instalaciones","Pabellón de La Tejerona","533"
"2017-03-01","Reserva de instalaciones","Palacio de Deportes","313"
"2017-03-01","Reserva de instalaciones","Piscina Municipal El Coto","4541"
"2017-03-01","Reserva de instalaciones","Piscina Municipal El Llano","4625"
"2017-03-01","Reserva de instalaciones","Piscina Municipal La Camocha","1654"
"2017-03-01","Transporte","Tarjeta ciudadana","1111230"
"2017-03-01","Transporte","Tarjeta transporte","148885"
"2017-04-01","010","Cursos","1"
"2017-04-01","010","Informacion Personal","742"
"2017-04-01","010","Instalaciones Deportivas","7"
"2017-04-01","Apertura contenedores orgánicos","Montevil/Nuevo Roces","1149"
"2017-04-01","Apertura contenedores orgánicos","Nuevo Gijón","158"
"2017-04-01","Apertura contenedores orgánicos","Polígono","8798"
"2017-04-01","Apertura contenedores orgánicos","Viesques","2899"
"2017-04-01","Aseos públicos","Avda Carlos Marx","1302"
"2017-04-01","Aseos públicos","Avda del Llano","1770"
"2017-04-01","Aseos públicos","C/ Puerto el Pontón","268"
"2017-04-01","Aseos públicos","Cerro Santa Catalina","194"
"2017-04-01","Aseos públicos","Donato Argüelles","3534"
"2017-04-01","Aseos públicos","El Rinconín","2626"
"2017-04-01","Aseos públicos","Jardines de la Reina","2440"
"2017-04-01","Aseos públicos","Molinón-Piles","1200"
"2017-04-01","Aseos públicos","Parque de las Palmeras","262"
"2017-04-01","Aseos públicos","Parque del Cabo San Lorenzo","1306"
"2017-04-01","Aseos públicos","Paseo de Begoña","1744"
"2017-04-01","Aseos públicos","Paseo del Muro, Escalera 11","4760"
"2017-04-01","Aseos públicos","Paseo del Muro, escalera 3","3144"
"2017-04-01","Aseos públicos","Paseo del Muro, tostadero","5866"
"2017-04-01","Aseos públicos","Playa de Poniente","4718"
"2017-04-01","Aseos públicos","Playa del Arbeyal","1306"
"2017-04-01","Aseos públicos","Plaza Cataluña","1526"
"2017-04-01","Aseos públicos","Plaza San Miguel","1798"
"2017-04-01","Gijón Bici","Gijón Bici","1718"
"2017-04-01","Inscripciones","Cursos","4777"
"2017-04-01","Préstamos bibliotecas","Adultos","13245"
"2017-04-01","Préstamos bibliotecas","Infantiles","6718"
"2017-04-01","Reserva de instalaciones","Antigua Pescadería","77"
"2017-04-01","Reserva de instalaciones","Casa Consistorial","31"
"2017-04-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","11"
"2017-04-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","352"
"2017-04-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3222"
"2017-04-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","11"
"2017-04-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2584"
"2017-04-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3324"
"2017-04-01","Reserva de instalaciones","Edificio Pelayo","1"
"2017-04-01","Reserva de instalaciones","Locales de ensayo para músicos","4"
